"branch","contrast","regulator","deleted_target","matched_targets_after_depletion","loo_slope","same_direction_as_depleted"
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SKP2",153,0.949655036070867,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SMAD3",153,0.95868950718576,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SMARCA4",153,0.961016270069531,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SNRNP27",153,0.958150558807684,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SOCS1",153,0.941109837514645,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SOCS3",153,0.95444038760922,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ST14",153,0.973182281285735,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","STAT3",153,0.970666528260904,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TAP1",153,0.937766578522417,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TBX21",153,0.944646110285381,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TIMP1",153,0.928998716395369,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TNF",153,0.958789683733584,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TNFRSF10B",153,0.972255104233008,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TNFSF10",153,0.94564005782725,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TNFSF13B",153,0.938084765653219,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TP53",153,0.970516153527737,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TP53BP1",153,0.963582111858051,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TRAF6",153,0.958702168168891,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TRIM25",153,0.937500453190523,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","TYK2",153,0.946270912831341,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","UBR1",153,0.958029159174307,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","UPP1",153,0.939973831652261,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","VIM",153,0.952187057851794,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","VPS33B",153,0.944346340832539,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","XAF1",153,0.92728838743429,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZC3HAV1",153,0.94942999562908,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZFP36",153,0.955168285068265,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZNF181",153,0.965801614778294,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZNF230",153,0.971275489840349,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZNF302",153,0.958015351092183,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ZNF655",153,0.948322576693176,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ABCA1",136,0.70263616575083,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ACAT1",136,0.725738513636208,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ACSL1",136,0.683282203694855,TRUE
"m5911_depleted","gse135779_childhood","STAT1","AIM2",136,0.701013096740148,TRUE
"m5911_depleted","gse135779_childhood","STAT1","AKT1",136,0.698120233926095,TRUE
"m5911_depleted","gse135779_childhood","STAT1","APP",136,0.710539780787331,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ATG4C",136,0.71172394840133,TRUE
"m5911_depleted","gse135779_childhood","STAT1","BAX",136,0.695928080766368,TRUE
"m5911_depleted","gse135779_childhood","STAT1","BCL6",136,0.716595065458495,TRUE
"m5911_depleted","gse135779_childhood","STAT1","BIRC2",136,0.698966529111991,TRUE
"m5911_depleted","gse135779_childhood","STAT1","BRD8",136,0.714640307986854,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CASP2",136,0.700393353138942,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CASP3",136,0.711340290631951,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CASP4",136,0.707935060604023,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CCL3",136,0.694368873726914,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CCL5",136,0.701568900573154,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD14",136,0.682817364997814,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD200",136,0.705303983477433,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD22",136,0.710991754349836,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD40",136,0.73005617024771,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD69",136,0.722403193670335,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD79A",136,0.721282057768266,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CD86",136,0.687331152207394,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CDKN1A",136,0.708869028711881,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CDKN1B",136,0.704210837735984,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CEBPD",136,0.698333897832329,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CIITA",136,0.701049290867175,TRUE
"m5911_depleted","gse135779_childhood","STAT1","COPS5",136,0.722593205876485,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CREBBP",136,0.719842148871633,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CREM",136,0.697009143699217,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CSNK2A2",136,0.707264663122839,TRUE
"m5911_depleted","gse135779_childhood","STAT1","CTSB",136,0.685857966573282,TRUE
"m5911_depleted","gse135779_childhood","STAT1","DCLRE1C",136,0.702847916667514,TRUE
"m5911_depleted","gse135779_childhood","STAT1","DDX50",136,0.719551397706539,TRUE
"m5911_depleted","gse135779_childhood","STAT1","DIMT1",136,0.714546981998743,TRUE
"m5911_depleted","gse135779_childhood","STAT1","EDEM2",136,0.699055056479292,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ELP3",136,0.712946731343259,TRUE
"m5911_depleted","gse135779_childhood","STAT1","FAS",136,0.676917211141068,TRUE
"m5911_depleted","gse135779_childhood","STAT1","FCGRT",136,0.718198793443906,TRUE
"m5911_depleted","gse135779_childhood","STAT1","FGL2",136,0.681284529098367,TRUE
"m5911_depleted","gse135779_childhood","STAT1","FOS",136,0.699550999480941,TRUE
"m5911_depleted","gse135779_childhood","STAT1","FOXO3",136,0.687361136376435,TRUE
"m5911_depleted","gse135779_childhood","STAT1","GADD45A",136,0.69546997168578,TRUE
"m5911_depleted","gse135779_childhood","STAT1","GBP1",136,0.680685940992749,TRUE
"m5911_depleted","gse135779_childhood","STAT1","GLS",136,0.711989840218057,TRUE
"m5911_depleted","gse135779_childhood","STAT1","GPR146",136,0.702720359923573,TRUE
"m5911_depleted","gse135779_childhood","STAT1","GSTK1",136,0.694090089026271,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HDAC7",136,0.706431059415011,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HLA-A",136,0.692075033953145,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HLA-E",136,0.705554391821763,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HMGB1",136,0.720865956710198,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HMOX1",136,0.691035319170197,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HSP90AA1",136,0.70983846829873,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HSPA4",136,0.682892544473814,TRUE
"m5911_depleted","gse135779_childhood","STAT1","HSPB1",136,0.683128890269329,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ICAM1",136,0.70315071102344,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IFI6",136,0.669845185580744,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IFIT1",136,0.672630339070371,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IFNGR1",136,0.705395166409285,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IFNLR1",136,0.686595216229587,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IGFLR1",136,0.701722036772298,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IL17RA",136,0.711333640613948,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IL2RA",136,0.716766593863546,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IL6",136,0.694651947935426,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IL6ST",136,0.679049056929057,TRUE
"m5911_depleted","gse135779_childhood","STAT1","INO80",136,0.722976365576047,TRUE
"m5911_depleted","gse135779_childhood","STAT1","IRF8",136,0.692095449974017,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ITGB1",136,0.718528212473911,TRUE
"m5911_depleted","gse135779_childhood","STAT1","JAK1",136,0.727478897464045,TRUE
"m5911_depleted","gse135779_childhood","STAT1","JUN",136,0.694972261386139,TRUE
"m5911_depleted","gse135779_childhood","STAT1","KDM6B",136,0.708790034934217,TRUE
"m5911_depleted","gse135779_childhood","STAT1","KIF2A",136,0.731081910314183,TRUE
"m5911_depleted","gse135779_childhood","STAT1","KLF4",136,0.715936421014279,TRUE
"m5911_depleted","gse135779_childhood","STAT1","LAT",136,0.720874265786978,TRUE
"m5911_depleted","gse135779_childhood","STAT1","LGALS3",136,0.692056947510234,TRUE
"m5911_depleted","gse135779_childhood","STAT1","LONP1",136,0.707884998997482,TRUE
"m5911_depleted","gse135779_childhood","STAT1","LY96",136,0.683317184249905,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MAN1A1",136,0.686015622916303,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MAP1LC3B",136,0.707399562351917,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MAPKAPK2",136,0.712386653314022,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MCL1",136,0.662423862950518,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MDC1",136,0.713273247756191,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MDM2",136,0.717551970963334,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MED16",136,0.710328925300441,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MED23",136,0.714211624172226,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MTMR9",136,0.706193169651497,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MVP",136,0.689778041745071,TRUE
"m5911_depleted","gse135779_childhood","STAT1","MYD88",136,0.691287903999889,TRUE
"m5911_depleted","gse135779_childhood","STAT1","NCL",136,0.716351314614366,TRUE
"m5911_depleted","gse135779_childhood","STAT1","NPAT",136,0.717975031021387,TRUE
"m5911_depleted","gse135779_childhood","STAT1","OSM",136,0.684947731156997,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PARK7",136,0.712948570811378,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PIK3R1",136,0.721751632452527,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PIM1",136,0.723705058515357,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PML",136,0.674855900758831,TRUE
"m5911_depleted","gse135779_childhood","STAT1","POMC",136,0.703756613728355,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PPIP5K2",136,0.708791718841112,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PRF1",136,0.712178766867522,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PRKCE",136,0.707608174592004,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PTPN6",136,0.716399830526317,TRUE
"m5911_depleted","gse135779_childhood","STAT1","PWP2",136,0.710314113845009,TRUE
"m5911_depleted","gse135779_childhood","STAT1","RB1",136,0.713446714866136,TRUE
"m5911_depleted","gse135779_childhood","STAT1","RC3H1",136,0.701574750926486,TRUE
"m5911_depleted","gse135779_childhood","STAT1","RHOA",136,0.697531884916124,TRUE
"m5911_depleted","gse135779_childhood","STAT1","RUNX3",136,0.705608690087969,TRUE
"m5911_depleted","gse135779_childhood","STAT1","S100A10",136,0.708539024307664,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SEMA4B",136,0.705402050885464,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SKP2",136,0.698449313839483,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SMAD3",136,0.708759755619408,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SMARCA4",136,0.711374324991459,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SNRNP27",136,0.708154142588419,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SOCS1",136,0.689005587193625,TRUE
"m5911_depleted","gse135779_childhood","STAT1","SOCS3",136,0.703985045664865,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ST14",136,0.725045198172299,TRUE
"m5911_depleted","gse135779_childhood","STAT1","STAT3",136,0.722059584842838,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TBX21",136,0.69297927550629,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TIMP1",136,0.675396393682535,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TNF",136,0.708872323399978,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TNFRSF10B",136,0.723844641747486,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TNFSF10",136,0.694096168344199,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TNFSF13B",136,0.68560633224921,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TP53",136,0.722049286544751,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TP53BP1",136,0.714257545881987,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TRAF6",136,0.708773982689534,TRUE
"m5911_depleted","gse135779_childhood","STAT1","TYK2",136,0.694805056294667,TRUE
"m5911_depleted","gse135779_childhood","STAT1","UBR1",136,0.708017726555045,TRUE
"m5911_depleted","gse135779_childhood","STAT1","UPP1",136,0.687729064280621,TRUE
"m5911_depleted","gse135779_childhood","STAT1","VIM",136,0.701452992652506,TRUE
"m5911_depleted","gse135779_childhood","STAT1","VPS33B",136,0.692642426386191,TRUE
"m5911_depleted","gse135779_childhood","STAT1","XAF1",136,0.673474507379053,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZC3HAV1",136,0.698354898517247,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZFP36",136,0.70480297963471,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZNF181",136,0.716751587882107,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZNF230",136,0.722902548164097,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZNF302",136,0.708002210496722,TRUE
"m5911_depleted","gse135779_childhood","STAT1","ZNF655",136,0.697110498560535,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","CBL",16,2.09616848931667,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","CREBBP",16,2.13851036827214,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","DGKE",16,2.07265548209264,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","EIF2AK2",16,1.66943170278953,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","HLA-E",16,2.01113123081009,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","IL6",16,1.91393305662342,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","IRF1",16,2.05423221374321,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","IRF9",16,1.78335302262195,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","JUN",16,1.91678873585474,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","JUND",16,1.9409201117881,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","MCL1",16,1.62661114506639,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","NFKB2",16,2.07069102456876,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","PML",16,1.73744605410013,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","SAMHD1",16,1.9871741944367,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","SCARB2",16,1.85778166665539,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT2","STAT1",16,1.71259193112494,TRUE
"m5911_depleted","gse135779_childhood","STAT2","CBL",13,1.85596798843114,TRUE
"m5911_depleted","gse135779_childhood","STAT2","CREBBP",13,1.90887655968389,TRUE
"m5911_depleted","gse135779_childhood","STAT2","DGKE",13,1.82658715676357,TRUE
"m5911_depleted","gse135779_childhood","STAT2","HLA-E",13,1.74970912694874,TRUE
"m5911_depleted","gse135779_childhood","STAT2","IL6",13,1.62825451389294,TRUE
"m5911_depleted","gse135779_childhood","STAT2","JUN",13,1.63182284651805,TRUE
"m5911_depleted","gse135779_childhood","STAT2","JUND",13,1.66197636484301,TRUE
"m5911_depleted","gse135779_childhood","STAT2","MCL1",13,1.2692295436955,TRUE
"m5911_depleted","gse135779_childhood","STAT2","NFKB2",13,1.82413245604081,TRUE
"m5911_depleted","gse135779_childhood","STAT2","PML",13,1.40772402779883,TRUE
"m5911_depleted","gse135779_childhood","STAT2","SAMHD1",13,1.71977345575901,TRUE
"m5911_depleted","gse135779_childhood","STAT2","SCARB2",13,1.55809017800721,TRUE
"m5911_depleted","gse135779_childhood","STAT2","STAT1",13,1.37666739618973,TRUE
