contrast,regulator,replicate,sampled_targets,slope,positive,same_direction_as_full
gse135779_childhood,STAT1,40,129,1.110665804642922,True,True
gse135779_childhood,STAT1,41,129,1.083127842394716,True,True
gse135779_childhood,STAT1,42,129,1.0931332716752604,True,True
gse135779_childhood,STAT1,43,129,1.0799616707258806,True,True
gse135779_childhood,STAT1,44,129,1.1015884119828996,True,True
gse135779_childhood,STAT1,45,129,1.0279490378717833,True,True
gse135779_childhood,STAT1,46,129,1.0658506073175764,True,True
gse135779_childhood,STAT1,47,129,1.0554651919851652,True,True
gse135779_childhood,STAT1,48,129,1.1516718655560332,True,True
gse135779_childhood,STAT1,49,129,1.0626268031364243,True,True
gse135779_childhood,STAT1,50,129,1.2005846561631213,True,True
gse135779_childhood,STAT1,51,129,1.0958013240171518,True,True
gse135779_childhood,STAT1,52,129,1.1873587068734004,True,True
gse135779_childhood,STAT1,53,129,1.0950136143801295,True,True
gse135779_childhood,STAT1,54,129,1.1847385764594034,True,True
gse135779_childhood,STAT1,55,129,1.2083776864898221,True,True
gse135779_childhood,STAT1,56,129,1.0278015587836427,True,True
gse135779_childhood,STAT1,57,129,1.167458711489034,True,True
gse135779_childhood,STAT1,58,129,0.9888544086434531,True,True
gse135779_childhood,STAT1,59,129,1.1414847946482718,True,True
gse135779_childhood,STAT1,60,129,1.1739093344379945,True,True
gse135779_childhood,STAT1,61,129,1.2557937013172562,True,True
gse135779_childhood,STAT1,62,129,1.0449968681579056,True,True
gse135779_childhood,STAT1,63,129,1.1201780806760098,True,True
gse135779_childhood,STAT1,64,129,1.1903081869527927,True,True
gse135779_childhood,STAT1,65,129,1.2734748380573326,True,True
gse135779_childhood,STAT1,66,129,1.157359387932873,True,True
gse135779_childhood,STAT1,67,129,1.2043832586488454,True,True
gse135779_childhood,STAT1,68,129,1.183388804661398,True,True
gse135779_childhood,STAT1,69,129,1.252689404634333,True,True
gse135779_childhood,STAT1,70,129,1.2027603419234254,True,True
gse135779_childhood,STAT1,71,129,1.0814079977357327,True,True
gse135779_childhood,STAT1,72,129,1.193518882076803,True,True
gse135779_childhood,STAT1,73,129,1.0831900075093555,True,True
gse135779_childhood,STAT1,74,129,1.1668219054675921,True,True
gse135779_childhood,STAT1,75,129,1.3198286188979538,True,True
gse135779_childhood,STAT1,76,129,1.045416962349364,True,True
gse135779_childhood,STAT1,77,129,1.0928138005466972,True,True
gse135779_childhood,STAT1,78,129,1.2111386153636696,True,True
gse135779_childhood,STAT1,79,129,1.2403425381052366,True,True
gse135779_childhood,STAT1,80,129,1.2753667303306269,True,True
gse135779_childhood,STAT1,81,129,1.088603523467086,True,True
gse135779_childhood,STAT1,82,129,0.9632719595901511,True,True
gse135779_childhood,STAT1,83,129,1.0608074042210454,True,True
gse135779_childhood,STAT1,84,129,1.1784788416857626,True,True
gse135779_childhood,STAT1,85,129,1.2550161426645858,True,True
gse135779_childhood,STAT1,86,129,0.9506295446028434,True,True
gse135779_childhood,STAT1,87,129,1.1321113632606485,True,True
gse135779_childhood,STAT1,88,129,1.0527830546445285,True,True
gse135779_childhood,STAT1,89,129,1.257388817342126,True,True
gse135779_childhood,STAT1,90,129,1.1186069981797093,True,True
gse135779_childhood,STAT1,91,129,1.127755445529319,True,True
gse135779_childhood,STAT1,92,129,1.151709749708549,True,True
gse135779_childhood,STAT1,93,129,1.1350378521060038,True,True
gse135779_childhood,STAT1,94,129,1.2432732463284746,True,True
gse135779_childhood,STAT1,95,129,1.2202941502216809,True,True
gse135779_childhood,STAT1,96,129,1.3580118196738238,True,True
gse135779_childhood,STAT1,97,129,1.2294135633779064,True,True
gse135779_childhood,STAT1,98,129,1.2155505149795802,True,True
gse135779_childhood,STAT1,99,129,1.0972019656108785,True,True
gse135779_childhood,STAT1,100,129,1.1645370843667169,True,True
gse135779_childhood,STAT2,1,16,2.4291585033998464,True,True
gse135779_childhood,STAT2,2,16,2.330089911820503,True,True
gse135779_childhood,STAT2,3,16,2.574721077559328,True,True
gse135779_childhood,STAT2,4,16,2.705444655826898,True,True
gse135779_childhood,STAT2,5,16,2.781377634771851,True,True
gse135779_childhood,STAT2,6,16,2.2469001874082792,True,True
gse135779_childhood,STAT2,7,16,2.1022475232980224,True,True
gse135779_childhood,STAT2,8,16,2.395432439486501,True,True
gse135779_childhood,STAT2,9,16,2.5924331734817283,True,True
gse135779_childhood,STAT2,10,16,2.298632682790085,True,True
gse135779_childhood,STAT2,11,16,2.4292796757261894,True,True
gse135779_childhood,STAT2,12,16,2.590334502741758,True,True
gse135779_childhood,STAT2,13,16,2.36985365986853,True,True
gse135779_childhood,STAT2,14,16,2.6077295958933395,True,True
gse135779_childhood,STAT2,15,16,2.6919516770777334,True,True
gse135779_childhood,STAT2,16,16,1.922958885225195,True,True
gse135779_childhood,STAT2,17,16,2.526629766587889,True,True
gse135779_childhood,STAT2,18,16,2.4395215827606105,True,True
gse135779_childhood,STAT2,19,16,2.823191441392149,True,True
gse135779_childhood,STAT2,20,16,2.480004128291759,True,True
gse135779_childhood,STAT2,21,16,2.488284400223676,True,True
gse135779_childhood,STAT2,22,16,2.50075218301174,True,True
gse135779_childhood,STAT2,23,16,2.8065280585618244,True,True
gse135779_childhood,STAT2,24,16,2.0365379836893722,True,True
gse135779_childhood,STAT2,25,16,2.55903889829552,True,True
gse135779_childhood,STAT2,26,16,2.6956746421480346,True,True
gse135779_childhood,STAT2,27,16,2.302956330856841,True,True
gse135779_childhood,STAT2,28,16,2.742795202053406,True,True
gse135779_childhood,STAT2,29,16,2.202014124580148,True,True
gse135779_childhood,STAT2,30,16,2.3898549558111952,True,True
gse135779_childhood,STAT2,31,16,2.258220730508047,True,True
gse135779_childhood,STAT2,32,16,2.2694067276930183,True,True
gse135779_childhood,STAT2,33,16,2.5475775955417754,True,True
gse135779_childhood,STAT2,34,16,2.7422768132954216,True,True
gse135779_childhood,STAT2,35,16,2.138704904967166,True,True
gse135779_childhood,STAT2,36,16,2.1137383837502974,True,True
gse135779_childhood,STAT2,37,16,2.0910906507842792,True,True
gse135779_childhood,STAT2,38,16,2.7038985146807684,True,True
gse135779_childhood,STAT2,39,16,2.0820121441410704,True,True
gse135779_childhood,STAT2,40,16,2.5473449529537837,True,True
gse135779_childhood,STAT2,41,16,2.6775147053365207,True,True
gse135779_childhood,STAT2,42,16,2.263443407490056,True,True
gse135779_childhood,STAT2,43,16,2.5968972095711007,True,True
gse135779_childhood,STAT2,44,16,2.6622275919748164,True,True
gse135779_childhood,STAT2,45,16,2.965085890645771,True,True
gse135779_childhood,STAT2,46,16,2.426517965256704,True,True
gse135779_childhood,STAT2,47,16,2.1779331619817186,True,True
gse135779_childhood,STAT2,48,16,2.133576427603921,True,True
gse135779_childhood,STAT2,49,16,2.7731104960186563,True,True
gse135779_childhood,STAT2,50,16,2.6017403019490546,True,True
gse135779_childhood,STAT2,51,16,2.0801590471573412,True,True
gse135779_childhood,STAT2,52,16,2.3197013631455095,True,True
gse135779_childhood,STAT2,53,16,2.1609047952976184,True,True
gse135779_childhood,STAT2,54,16,2.396202466540453,True,True
gse135779_childhood,STAT2,55,16,2.7819770213982316,True,True
gse135779_childhood,STAT2,56,16,2.6279686206205515,True,True
gse135779_childhood,STAT2,57,16,2.3257984633772293,True,True
gse135779_childhood,STAT2,58,16,2.7500996934581234,True,True
gse135779_childhood,STAT2,59,16,2.4914647449086997,True,True
gse135779_childhood,STAT2,60,16,2.8803590106869255,True,True
gse135779_childhood,STAT2,61,16,2.253926200346695,True,True
gse135779_childhood,STAT2,62,16,2.573771167086827,True,True
gse135779_childhood,STAT2,63,16,2.5210121303349755,True,True
gse135779_childhood,STAT2,64,16,2.2502005599021744,True,True
gse135779_childhood,STAT2,65,16,2.3721127630585497,True,True
gse135779_childhood,STAT2,66,16,2.873633071588002,True,True
gse135779_childhood,STAT2,67,16,2.2976467308786135,True,True
gse135779_childhood,STAT2,68,16,2.7810800016959853,True,True
gse135779_childhood,STAT2,69,16,2.4099384130125827,True,True
gse135779_childhood,STAT2,70,16,2.6530889182079536,True,True
gse135779_childhood,STAT2,71,16,2.0921189670005176,True,True
gse135779_childhood,STAT2,72,16,1.943759575491448,True,True
gse135779_childhood,STAT2,73,16,1.9816890596661216,True,True
gse135779_childhood,STAT2,74,16,2.2814830570653886,True,True
gse135779_childhood,STAT2,75,16,2.2683631720879083,True,True
gse135779_childhood,STAT2,76,16,2.3320745286371025,True,True
gse135779_childhood,STAT2,77,16,2.6050660222157704,True,True
gse135779_childhood,STAT2,78,16,2.100866114408666,True,True
gse135779_childhood,STAT2,79,16,2.40961811344242,True,True
gse135779_childhood,STAT2,80,16,1.9822047198646688,True,True
gse135779_childhood,STAT2,81,16,2.6622275919748164,True,True
gse135779_childhood,STAT2,82,16,2.704737399683429,True,True
gse135779_childhood,STAT2,83,16,1.773046196062031,True,True
gse135779_childhood,STAT2,84,16,2.902405063033792,True,True
gse135779_childhood,STAT2,85,16,2.20656832360339,True,True
gse135779_childhood,STAT2,86,16,2.2720519644826283,True,True
gse135779_childhood,STAT2,87,16,2.4217310169853756,True,True
gse135779_childhood,STAT2,88,16,2.628824007738701,True,True
gse135779_childhood,STAT2,89,16,2.0559096967115322,True,True
gse135779_childhood,STAT2,90,16,2.8124304059611074,True,True
gse135779_childhood,STAT2,91,16,2.0600542419488233,True,True
gse135779_childhood,STAT2,92,16,2.4122956294751243,True,True
gse135779_childhood,STAT2,93,16,2.123036074519091,True,True
gse135779_childhood,STAT2,94,16,2.486965485603812,True,True
gse135779_childhood,STAT2,95,16,2.7040256555042013,True,True
gse135779_childhood,STAT2,96,16,2.30768040665614,True,True
gse135779_childhood,STAT2,97,16,2.228154507555308,True,True
gse135779_childhood,STAT2,98,16,2.266818300523253,True,True
gse135779_childhood,STAT2,99,16,2.044010742213862,True,True
gse135779_childhood,STAT2,100,16,2.4748342165130874,True,True
gse135779_childhood,IRF7,1,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,2,6,1.831410993707294,True,True
gse135779_childhood,IRF7,3,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,4,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,5,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,6,6,2.143852343344451,True,True
gse135779_childhood,IRF7,7,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,8,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,9,6,2.143852343344451,True,True
gse135779_childhood,IRF7,10,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,11,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,12,6,1.733934556661811,True,True
gse135779_childhood,IRF7,13,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,14,6,1.733934556661811,True,True
gse135779_childhood,IRF7,15,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,16,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,17,6,2.143852343344451,True,True
gse135779_childhood,IRF7,18,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,19,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,20,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,21,6,1.831410993707294,True,True
gse135779_childhood,IRF7,22,6,1.831410993707294,True,True
gse135779_childhood,IRF7,23,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,24,6,1.733934556661811,True,True
gse135779_childhood,IRF7,25,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,26,6,1.733934556661811,True,True
gse135779_childhood,IRF7,27,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,28,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,29,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,30,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,31,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,32,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,33,6,2.143852343344451,True,True
gse135779_childhood,IRF7,34,6,1.733934556661811,True,True
gse135779_childhood,IRF7,35,6,1.733934556661811,True,True
gse135779_childhood,IRF7,36,6,1.831410993707294,True,True
gse135779_childhood,IRF7,37,6,1.733934556661811,True,True
gse135779_childhood,IRF7,38,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,39,6,1.733934556661811,True,True
gse135779_childhood,IRF7,40,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,41,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,42,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,43,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,44,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,45,6,1.831410993707294,True,True
gse135779_childhood,IRF7,46,6,1.831410993707294,True,True
gse135779_childhood,IRF7,47,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,48,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,49,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,50,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,51,6,2.143852343344451,True,True
gse135779_childhood,IRF7,52,6,1.733934556661811,True,True
gse135779_childhood,IRF7,53,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,54,6,2.143852343344451,True,True
gse135779_childhood,IRF7,55,6,2.143852343344451,True,True
gse135779_childhood,IRF7,56,6,1.831410993707294,True,True
gse135779_childhood,IRF7,57,6,2.143852343344451,True,True
gse135779_childhood,IRF7,58,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,59,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,60,6,1.831410993707294,True,True
gse135779_childhood,IRF7,61,6,1.831410993707294,True,True
gse135779_childhood,IRF7,62,6,1.831410993707294,True,True
gse135779_childhood,IRF7,63,6,1.831410993707294,True,True
gse135779_childhood,IRF7,64,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,65,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,66,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,67,6,1.733934556661811,True,True
gse135779_childhood,IRF7,68,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,69,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,70,6,1.733934556661811,True,True
gse135779_childhood,IRF7,71,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,72,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,73,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,74,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,75,6,1.831410993707294,True,True
gse135779_childhood,IRF7,76,6,1.733934556661811,True,True
gse135779_childhood,IRF7,77,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,78,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,79,6,1.733934556661811,True,True
gse135779_childhood,IRF7,80,6,2.0346872238974973,True,True
gse135779_childhood,IRF7,81,6,1.733934556661811,True,True
gse135779_childhood,IRF7,82,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,83,6,1.831410993707294,True,True
gse135779_childhood,IRF7,84,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,85,6,2.143852343344451,True,True
gse135779_childhood,IRF7,86,6,1.3619802820078502,True,True
gse135779_childhood,IRF7,87,6,1.733934556661811,True,True
gse135779_childhood,IRF7,88,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,89,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,90,6,1.733934556661811,True,True
gse135779_childhood,IRF7,91,6,2.143852343344451,True,True
gse135779_childhood,IRF7,92,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,93,6,1.831410993707294,True,True
gse135779_childhood,IRF7,94,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,95,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,96,6,1.831410993707294,True,True
gse135779_childhood,IRF7,97,6,1.9977873175012408,True,True
gse135779_childhood,IRF7,98,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,99,6,1.8374826309164107,True,True
gse135779_childhood,IRF7,100,6,1.831410993707294,True,True
gse135779_childhood,IRF9,1,8,1.5339576600620615,True,True
gse135779_childhood,IRF9,2,8,2.629068386410937,True,True
gse135779_childhood,IRF9,3,8,2.999401546537142,True,True
gse135779_childhood,IRF9,4,8,2.1058617699720195,True,True
gse135779_childhood,IRF9,5,8,2.1389764672391887,True,True
gse135779_childhood,IRF9,6,8,2.678045014009912,True,True
gse135779_childhood,IRF9,7,8,1.8923379036855152,True,True
gse135779_childhood,IRF9,8,8,2.999401546537142,True,True
gse135779_childhood,IRF9,9,8,1.6151407544539353,True,True
gse135779_childhood,IRF9,10,8,3.140122406979634,True,True
gse135779_childhood,IRF9,11,8,2.1058617699720195,True,True
gse135779_childhood,IRF9,12,8,2.629068386410937,True,True
gse135779_childhood,IRF9,13,8,1.6151407544539353,True,True
gse135779_childhood,IRF9,14,8,1.8923379036855152,True,True
gse135779_childhood,IRF9,15,8,2.0612061842703473,True,True
gse135779_childhood,IRF9,16,8,2.0302415066249373,True,True
gse135779_childhood,IRF9,17,8,1.5051229497987588,True,True
gse135779_childhood,IRF9,18,8,2.999401546537142,True,True
gse135779_childhood,IRF9,19,8,1.8551812986489777,True,True
gse135779_childhood,IRF9,20,8,2.0612061842703473,True,True
gse135779_childhood,IRF9,21,8,1.5311985963336185,True,True
gse135779_childhood,IRF9,22,8,1.9651991033041543,True,True
gse135779_childhood,IRF9,23,8,2.1389764672391887,True,True
gse135779_childhood,IRF9,24,8,2.600862772493971,True,True
gse135779_childhood,IRF9,25,8,1.5311985963336185,True,True
gse135779_childhood,IRF9,26,8,1.5683552013701558,True,True
gse135779_childhood,IRF9,27,8,2.7509363571508523,True,True
gse135779_childhood,IRF9,28,8,2.1058617699720195,True,True
gse135779_childhood,IRF9,29,8,1.8551812986489777,True,True
gse135779_childhood,IRF9,30,8,1.5683552013701558,True,True
gse135779_childhood,IRF9,31,8,2.640873036855452,True,True
gse135779_childhood,IRF9,32,8,1.542279554835296,True,True
gse135779_childhood,IRF9,33,8,3.2461421473216,True,True
gse135779_childhood,IRF9,34,8,3.1683396898858094,True,True
gse135779_childhood,IRF9,35,8,2.0330005703533804,True,True
gse135779_childhood,IRF9,36,8,1.5051229497987588,True,True
gse135779_childhood,IRF9,37,8,3.140122406979634,True,True
gse135779_childhood,IRF9,38,8,1.542279554835296,True,True
gse135779_childhood,IRF9,39,8,2.640873036855452,True,True
gse135779_childhood,IRF9,40,8,2.7509363571508523,True,True
gse135779_childhood,IRF9,41,8,2.999401546537142,True,True
gse135779_childhood,IRF9,42,8,1.9958439653168434,True,True
gse135779_childhood,IRF9,43,8,2.640873036855452,True,True
gse135779_childhood,IRF9,44,8,2.058447120541904,True,True
gse135779_childhood,IRF9,45,8,1.9651991033041543,True,True
gse135779_childhood,IRF9,46,8,1.9651991033041543,True,True
gse135779_childhood,IRF9,47,8,2.110141756975886,True,True
gse135779_childhood,IRF9,48,8,1.8635031934222124,True,True
gse135779_childhood,IRF9,49,8,1.6068188596807007,True,True
gse135779_childhood,IRF9,50,8,1.5683552013701558,True,True
gse135779_childhood,IRF9,51,8,2.1058617699720195,True,True
gse135779_childhood,IRF9,52,8,1.539520491106853,True,True
gse135779_childhood,IRF9,53,8,1.6151407544539353,True,True
gse135779_childhood,IRF9,54,8,3.1683396898858094,True,True
gse135779_childhood,IRF9,55,8,1.5051229497987588,True,True
gse135779_childhood,IRF9,56,8,1.6439754647172382,True,True
gse135779_childhood,IRF9,57,8,2.600862772493971,True,True
gse135779_childhood,IRF9,58,8,2.7509363571508523,True,True
gse135779_childhood,IRF9,59,8,3.140122406979634,True,True
gse135779_childhood,IRF9,60,8,1.542279554835296,True,True
gse135779_childhood,IRF9,61,8,2.0240495792338096,True,True
gse135779_childhood,IRF9,62,8,2.6752848088248435,True,True
gse135779_childhood,IRF9,63,8,2.629068386410937,True,True
gse135779_childhood,IRF9,64,8,1.889578839957072,True,True
gse135779_childhood,IRF9,65,8,1.542279554835296,True,True
gse135779_childhood,IRF9,66,8,1.5683552013701558,True,True
gse135779_childhood,IRF9,67,8,2.0302415066249373,True,True
gse135779_childhood,IRF9,68,8,1.6439754647172382,True,True
gse135779_childhood,IRF9,69,8,2.629068386410937,True,True
gse135779_childhood,IRF9,70,8,2.3824298228572633,True,True
gse135779_childhood,IRF9,71,8,2.0330005703533804,True,True
gse135779_childhood,IRF9,72,8,1.5051229497987588,True,True
gse135779_childhood,IRF9,73,8,2.7509363571508523,True,True
gse135779_childhood,IRF9,74,8,2.6752848088248435,True,True
gse135779_childhood,IRF9,75,8,3.1683396898858094,True,True
gse135779_childhood,IRF9,76,8,1.889578839957072,True,True
gse135779_childhood,IRF9,77,8,1.5683552013701558,True,True
gse135779_childhood,IRF9,78,8,1.6068188596807007,True,True
gse135779_childhood,IRF9,79,8,2.211837666857828,True,True
gse135779_childhood,IRF9,80,8,2.629068386410937,True,True
gse135779_childhood,IRF9,81,8,1.8551812986489777,True,True
gse135779_childhood,IRF9,82,8,2.3824298228572633,True,True
gse135779_childhood,IRF9,83,8,3.1683396898858094,True,True
gse135779_childhood,IRF9,84,8,2.600862772493971,True,True
gse135779_childhood,IRF9,85,8,3.1683396898858094,True,True
gse135779_childhood,IRF9,86,8,2.460200105826105,True,True
gse135779_childhood,IRF9,87,8,1.6439754647172382,True,True
gse135779_childhood,IRF9,88,8,3.140122406979634,True,True
gse135779_childhood,IRF9,89,8,3.140122406979634,True,True
gse135779_childhood,IRF9,90,8,2.460200105826105,True,True
gse135779_childhood,IRF9,91,8,2.1389764672391887,True,True
gse135779_childhood,IRF9,92,8,2.3824298228572633,True,True
gse135779_childhood,IRF9,93,8,2.6752848088248435,True,True
gse135779_childhood,IRF9,94,8,1.5339576600620615,True,True
gse135779_childhood,IRF9,95,8,3.2461421473216,True,True
gse135779_childhood,IRF9,96,8,2.6752848088248435,True,True
gse135779_childhood,IRF9,97,8,2.058447120541904,True,True
gse135779_childhood,IRF9,98,8,1.6068188596807007,True,True
gse135779_childhood,IRF9,99,8,1.5311985963336185,True,True
gse135779_childhood,IRF9,100,8,1.6439754647172382,True,True
