resolution,cluster,gene,n_cells,mean_log_normalized_expression,fraction_detected
0.8,6,LST1,1319,0.48711958527565,0.42532221379833207
0.8,6,TYROBP,1319,0.6662778854370117,0.5253980288097043
0.8,6,FCER1G,1319,0.44400444626808167,0.3889310083396513
0.8,6,S100A8,1319,1.4249491691589355,0.8119787717968158
0.8,6,PPBP,1319,0.19828827679157257,0.17892342683851403
0.8,6,PF4,1319,0.1466600000858307,0.13646702047005307
0.8,6,GNG11,1319,0.1082594096660614,0.10462471569370735
0.8,6,RGS18,1319,0.06592004001140594,0.060652009097801364
0.8,6,HBA1,1319,0.13616546988487244,0.12509476876421532
0.8,6,HBA2,1319,0.30256542563438416,0.24336618650492797
0.8,6,HBB,1319,0.42266252636909485,0.2964366944655042
1.0,0,CD79A,45710,2.092592477798462,0.7957120980091884
1.0,0,CD79B,45710,1.578591227531433,0.6545832421789542
1.0,0,MS4A1,45710,1.5640008449554443,0.6541238241085102
1.0,0,CD19,45710,0.26577216386795044,0.1364252898709254
1.0,0,CD22,45710,0.5604722499847412,0.2765915554583242
1.0,0,CD37,45710,2.506301164627075,0.8758477357252242
1.0,0,CD74,45710,4.331903457641602,0.9984029752789324
1.0,0,TCL1A,45710,1.2386366128921509,0.529665281120105
1.0,0,IL4R,45710,0.7130142450332642,0.33495952745569896
1.0,0,FCER2,45710,0.7244101762771606,0.3469700284401663
1.0,0,CCR7,45710,0.3677270710468292,0.18370159702472108
1.0,0,CD27,45710,0.0260748490691185,0.0142200831327937
1.0,0,AIM2,45710,0.011583556421101093,0.006322467731349814
1.0,0,GPR183,45710,0.1689971387386322,0.08437978560490046
1.0,0,TNFRSF13B,45710,0.01814969815313816,0.009691533581273244
1.0,0,BANK1,45710,0.8684511780738831,0.40868518923649094
1.0,0,FCRL3,45710,0.13848325610160828,0.07053161233865675
1.0,0,FCRL5,45710,0.176457017660141,0.08840516298402976
1.0,0,ITGAX,45710,0.011669916100800037,0.006366221833296872
1.0,0,TBX21,45710,0.0079042324796319,0.0042003937869175235
1.0,0,ZEB2,45710,0.16030707955360413,0.08254211332312404
1.0,0,MZB1,45710,0.15577715635299683,0.07971997374753884
1.0,0,JCHAIN,45710,0.41844168305397034,0.18871144169765916
1.0,0,XBP1,45710,0.09717243164777756,0.05066725005469263
1.0,0,SDC1,45710,4.165910286246799e-05,2.1877050973528767e-05
1.0,0,TNFRSF17,45710,0.024099312722682953,0.012360533800043753
1.0,0,DERL3,45710,0.053235799074172974,0.027849485889302122
1.0,0,IFI6,45710,0.15996980667114258,0.08063880988842705
1.0,0,IFIT1,45710,0.006862372625619173,0.0035659593086851894
1.0,0,IFIT3,45710,0.017476988956332207,0.009122730255961496
1.0,0,ISG15,45710,0.2226778268814087,0.11144169765915554
1.0,0,MX1,45710,0.09843327850103378,0.050142200831327935
1.0,0,OAS1,45710,0.06789761036634445,0.03463137169109604
1.0,0,CD3D,45710,0.12951599061489105,0.06753445635528331
1.0,0,CD3E,45710,0.07623761892318726,0.04112885583023408
1.0,0,NKG7,45710,0.27975529432296753,0.14255086414351345
1.0,0,GNLY,45710,0.31517907977104187,0.1609932181141982
1.0,0,LYZ,45710,0.6512168049812317,0.3140231896740319
1.0,0,LST1,45710,0.34828829765319824,0.17464449792168016
1.0,0,TYROBP,45710,0.3568231761455536,0.18028877707285057
1.0,0,FCER1G,45710,0.23713816702365875,0.12089258367971997
1.0,0,S100A8,45710,0.925846517086029,0.4251804856705316
1.0,0,PPBP,45710,0.15183503925800323,0.07473200612557428
1.0,0,PF4,45710,0.10240811109542847,0.050907897615401446
1.0,0,GNG11,45710,0.0638214647769928,0.03239991249179611
1.0,0,RGS18,45710,0.035524602979421616,0.017873550645373004
1.0,0,HBA1,45710,0.04584658518433571,0.022292714942025813
1.0,0,HBA2,45710,0.10991654545068741,0.052264274775760226
1.0,0,HBB,45710,0.19732853770256042,0.08910522861518268
1.0,1,CD79A,36188,2.5564589500427246,0.9154968497844589
1.0,1,CD79B,36188,1.9579765796661377,0.7904830330496297
1.0,1,MS4A1,36188,1.846203327178955,0.7688736597767216
1.0,1,CD19,36188,0.321809321641922,0.18072289156626506
1.0,1,CD22,36188,0.644358217716217,0.3390074057698685
1.0,1,CD37,36188,2.7310500144958496,0.9391234663424339
1.0,1,CD74,36188,4.380940914154053,0.9997236653034155
1.0,1,TCL1A,36188,1.7209291458129883,0.711092074720902
1.0,1,IL4R,36188,0.4710092544555664,0.24458383994694374
1.0,1,FCER2,36188,0.6447409987449646,0.33588482369846356
1.0,1,CCR7,36188,0.26987579464912415,0.14712059246158948
1.0,1,CD27,36188,0.029278680682182312,0.017740687520725103
1.0,1,AIM2,36188,0.010246011428534985,0.006410964960760473
1.0,1,GPR183,36188,0.3509765863418579,0.1854205814082016
1.0,1,TNFRSF13B,36188,0.03681124001741409,0.02279761246822151
1.0,1,BANK1,36188,0.9046500325202942,0.45780369183154634
1.0,1,FCRL3,36188,0.09671451896429062,0.05490770421134077
1.0,1,FCRL5,36188,0.24591539800167084,0.13277882170885377
1.0,1,ITGAX,36188,0.01467117853462696,0.008704542942411849
1.0,1,TBX21,36188,0.010487581603229046,0.006438598430418924
1.0,1,ZEB2,36188,0.24469850957393646,0.13656460705206144
1.0,1,MZB1,36188,0.4108087718486786,0.22148225931247928
1.0,1,JCHAIN,36188,0.7027451395988464,0.3401680114955234
1.0,1,XBP1,36188,0.13134466111660004,0.07532883828893557
1.0,1,SDC1,36188,6.623705849051476e-05,2.7633469658450315e-05
1.0,1,TNFRSF17,36188,0.027240751311182976,0.01580634464463358
1.0,1,DERL3,36188,0.07904710620641708,0.044987288603957114
1.0,1,IFI6,36188,0.5129705667495728,0.2591190449872886
1.0,1,IFIT1,36188,0.04245271906256676,0.02354371614899967
1.0,1,IFIT3,36188,0.11009982228279114,0.05844478832762241
1.0,1,ISG15,36188,0.7017391324043274,0.3356913894108544
1.0,1,MX1,36188,0.3712024986743927,0.19617000110533878
1.0,1,OAS1,36188,0.1741279661655426,0.0965513429866254
1.0,1,CD3D,36188,0.13903842866420746,0.07972255996462915
1.0,1,CD3E,36188,0.0834604874253273,0.049574444567259866
1.0,1,NKG7,36188,0.3158825933933258,0.17550016580081795
1.0,1,GNLY,36188,0.3374383747577667,0.18630485243727202
1.0,1,LYZ,36188,0.7153100371360779,0.3704819277108434
1.0,1,LST1,36188,0.40766721963882446,0.22195202829667293
1.0,1,TYROBP,36188,0.3820754289627075,0.20946170001105338
1.0,1,FCER1G,36188,0.2525808811187744,0.14195313363545928
1.0,1,S100A8,36188,0.9506977796554565,0.4702940201171659
1.0,1,PPBP,36188,0.18252557516098022,0.09738034707637891
1.0,1,PF4,36188,0.13131584227085114,0.0702442798717807
1.0,1,GNG11,36188,0.08036063611507416,0.04476622084668951
1.0,1,RGS18,36188,0.0479389913380146,0.026113628827235547
1.0,1,HBA1,36188,0.046795304864645004,0.02558859290372499
1.0,1,HBA2,36188,0.10959096997976303,0.05891455731181607
1.0,1,HBB,36188,0.19419118762016296,0.09757378136398806
1.0,2,CD79A,24864,1.9878922700881958,0.822273166023166
1.0,2,CD79B,24864,1.374275803565979,0.6553249678249679
1.0,2,MS4A1,24864,1.800063967704773,0.7836631274131274
1.0,2,CD19,24864,0.22043199837207794,0.13883526383526384
1.0,2,CD22,24864,0.3452101945877075,0.20813223938223938
1.0,2,CD37,24864,2.2588911056518555,0.8749597812097812
1.0,2,CD74,24864,4.159658908843994,0.9975868725868726
1.0,2,TCL1A,24864,0.052923932671546936,0.0275498712998713
1.0,2,IL4R,24864,0.11208617687225342,0.0674469111969112
1.0,2,FCER2,24864,0.21575315296649933,0.1295849420849421
1.0,2,CCR7,24864,0.15746666491031647,0.09696750321750322
1.0,2,CD27,24864,0.33723416924476624,0.20382882882882883
1.0,2,AIM2,24864,0.3111644685268402,0.19152187902187903
1.0,2,GPR183,24864,0.6838518977165222,0.36888674388674386
1.0,2,TNFRSF13B,24864,0.3560261130332947,0.21601512226512226
1.0,2,BANK1,24864,1.1637195348739624,0.5914977477477478
1.0,2,FCRL3,24864,0.05796622112393379,0.03639800514800515
1.0,2,FCRL5,24864,0.10934456437826157,0.06724581724581724
1.0,2,ITGAX,24864,0.027138743549585342,0.019305019305019305
1.0,2,TBX21,24864,0.01605490781366825,0.01097972972972973
1.0,2,ZEB2,24864,0.13686737418174744,0.08606821106821107
1.0,2,MZB1,24864,0.19788500666618347,0.1241956241956242
1.0,2,JCHAIN,24864,1.0314463376998901,0.4428088803088803
1.0,2,XBP1,24864,0.13338333368301392,0.08502252252252253
1.0,2,SDC1,24864,0.0,0.0
1.0,2,TNFRSF17,24864,0.05202194303274155,0.033944658944658944
1.0,2,DERL3,24864,0.0672386884689331,0.04267213642213642
1.0,2,IFI6,24864,0.23266877233982086,0.13626126126126126
1.0,2,IFIT1,24864,0.02149343304336071,0.013795045045045045
1.0,2,IFIT3,24864,0.05174519494175911,0.03185328185328185
1.0,2,ISG15,24864,0.4198133945465088,0.23045366795366795
1.0,2,MX1,24864,0.20923322439193726,0.12572393822393824
1.0,2,OAS1,24864,0.10857819765806198,0.06945785070785071
1.0,2,CD3D,24864,0.14198783040046692,0.09081402831402831
1.0,2,CD3E,24864,0.08707570284605026,0.05875965250965251
1.0,2,NKG7,24864,0.2952318787574768,0.18199002574002573
1.0,2,GNLY,24864,0.3494649827480316,0.21247586872586874
1.0,2,LYZ,24864,0.6618469953536987,0.37435649935649934
1.0,2,LST1,24864,0.34068602323532104,0.2051560489060489
1.0,2,TYROBP,24864,0.3685506582260132,0.22430019305019305
1.0,2,FCER1G,24864,0.23517408967018127,0.144747425997426
1.0,2,S100A8,24864,0.9449924826622009,0.49895431145431146
1.0,2,PPBP,24864,0.16813574731349945,0.09793275418275418
1.0,2,PF4,24864,0.1177966520190239,0.06901544401544402
1.0,2,GNG11,24864,0.07293644547462463,0.04456241956241956
1.0,2,RGS18,24864,0.044693946838378906,0.026624839124839126
1.0,2,HBA1,24864,0.046513404697179794,0.02702702702702703
1.0,2,HBA2,24864,0.11009339988231659,0.06237934362934363
1.0,2,HBB,24864,0.20083175599575043,0.10428732303732303
1.0,3,CD79A,24521,2.377007484436035,0.8949879694955344
1.0,3,CD79B,24521,1.5742743015289307,0.7095550752416296
1.0,3,MS4A1,24521,2.0694992542266846,0.8409934341992578
1.0,3,CD19,24521,0.37312549352645874,0.2206272174870519
1.0,3,CD22,24521,0.5040373206138611,0.29207617960115817
1.0,3,CD37,24521,2.338242530822754,0.8982912605521798
1.0,3,CD74,24521,4.260640621185303,0.9984910892704213
1.0,3,TCL1A,24521,0.19198830425739288,0.09396027894457812
1.0,3,IL4R,24521,0.07424096018075943,0.04604216793768606
1.0,3,FCER2,24521,0.1751430630683899,0.10493046776232617
1.0,3,CCR7,24521,0.16728909313678741,0.10166795807675054
1.0,3,CD27,24521,0.2455996572971344,0.15435748949879696
1.0,3,AIM2,24521,0.1593911349773407,0.10187186493209902
1.0,3,GPR183,24521,1.0363094806671143,0.5266914073651157
1.0,3,TNFRSF13B,24521,0.35647186636924744,0.2182211165939399
1.0,3,BANK1,24521,1.1639682054519653,0.5962644264100159
1.0,3,FCRL3,24521,0.2428531050682068,0.1451001182659761
1.0,3,FCRL5,24521,0.40851736068725586,0.22042331063170345
1.0,3,ITGAX,24521,0.05675729364156723,0.03666245259165613
1.0,3,TBX21,24521,0.03276269510388374,0.021573345295868847
1.0,3,ZEB2,24521,0.37041372060775757,0.2190775253864035
1.0,3,MZB1,24521,0.24192450940608978,0.14848497206476083
1.0,3,JCHAIN,24521,0.7842027544975281,0.3501488520044044
1.0,3,XBP1,24521,0.15127019584178925,0.09546918967415685
1.0,3,SDC1,24521,0.0001876966271083802,0.0001223441132090861
1.0,3,TNFRSF17,24521,0.019582021981477737,0.012642225031605562
1.0,3,DERL3,24521,0.0647660568356514,0.04053668284327719
1.0,3,IFI6,24521,0.2548331916332245,0.14917825537294563
1.0,3,IFIT1,24521,0.015315946191549301,0.009746747685657193
1.0,3,IFIT3,24521,0.05124379321932793,0.030749153786550305
1.0,3,ISG15,24521,0.4338359236717224,0.24040618245585416
1.0,3,MX1,24521,0.20250599086284637,0.12185473675624975
1.0,3,OAS1,24521,0.1339210569858551,0.08433587537213001
1.0,3,CD3D,24521,0.15458209812641144,0.0986093552465234
1.0,3,CD3E,24521,0.09585592895746231,0.06443456629011868
1.0,3,NKG7,24521,0.3573070466518402,0.2146323559398067
1.0,3,GNLY,24521,0.3772660195827484,0.2278047387953183
1.0,3,LYZ,24521,0.6989805102348328,0.3947636719546511
1.0,3,LST1,24521,0.3219788074493408,0.196117613474165
1.0,3,TYROBP,24521,0.38503000140190125,0.23351413074507565
1.0,3,FCER1G,24521,0.24487723410129547,0.1512581052975001
1.0,3,S100A8,24521,0.9662820100784302,0.5118062069246768
1.0,3,PPBP,24521,0.16899879276752472,0.0984870111333143
1.0,3,PF4,24521,0.11443277448415756,0.0676970759756943
1.0,3,GNG11,24521,0.15388676524162292,0.09114636434076914
1.0,3,RGS18,24521,0.04434563219547272,0.026100077484605032
1.0,3,HBA1,24521,0.04682490974664688,0.027608988214183762
1.0,3,HBA2,24521,0.11672911047935486,0.06622894661718527
1.0,3,HBB,24521,0.20584715902805328,0.10794828922148363
1.0,4,CD79A,11513,2.106240749359131,0.7997046816642057
1.0,4,CD79B,11513,1.5327764749526978,0.6431859636932163
1.0,4,MS4A1,11513,1.6208345890045166,0.6794058889950491
1.0,4,CD19,11513,0.25155046582221985,0.13176409276470077
1.0,4,CD22,11513,0.5248856544494629,0.26318075219317294
1.0,4,CD37,11513,2.453432083129883,0.8689307739077564
1.0,4,CD74,11513,4.286325931549072,0.9974811083123426
1.0,4,TCL1A,11513,1.1609004735946655,0.49439763745331367
1.0,4,IL4R,11513,0.5013390779495239,0.24259532702162773
1.0,4,FCER2,11513,0.599261999130249,0.29418917745157647
1.0,4,CCR7,11513,0.3247915506362915,0.16563884304699036
1.0,4,CD27,11513,0.046390678733587265,0.02588378354903153
1.0,4,AIM2,11513,0.02784280851483345,0.01589507513245896
1.0,4,GPR183,11513,0.2950625419616699,0.1486146095717884
1.0,4,TNFRSF13B,11513,0.051392462104558945,0.02901068357508903
1.0,4,BANK1,11513,0.8468489646911621,0.4051941283766177
1.0,4,FCRL3,11513,0.11480778455734253,0.059497958829149655
1.0,4,FCRL5,11513,0.16376376152038574,0.08303656735863806
1.0,4,ITGAX,11513,0.013243889436125755,0.00746981672891514
1.0,4,TBX21,11513,0.012394760735332966,0.006688091722400764
1.0,4,ZEB2,11513,0.18448787927627563,0.09728133414401112
1.0,4,MZB1,11513,0.20604397356510162,0.10753061756275514
1.0,4,JCHAIN,11513,0.5874513387680054,0.26022756883522974
1.0,4,XBP1,11513,0.10624031722545624,0.0561104838009207
1.0,4,SDC1,11513,0.0001831961708376184,8.685833405715279e-05
1.0,4,TNFRSF17,11513,0.02343069016933441,0.01250760010423
1.0,4,DERL3,11513,0.05646646395325661,0.030747850256232084
1.0,4,IFI6,11513,0.2337557077407837,0.11804047598367064
1.0,4,IFIT1,11513,0.011887489818036556,0.006166941718057848
1.0,4,IFIT3,11513,0.026403501629829407,0.014071050117258751
1.0,4,ISG15,11513,0.30701765418052673,0.15278380960653173
1.0,4,MX1,11513,0.14313380420207977,0.07409015895075133
1.0,4,OAS1,11513,0.08183964341878891,0.043255450360462085
1.0,4,CD3D,11513,0.14568103849887848,0.0776513506470946
1.0,4,CD3E,11513,0.08542106300592422,0.04759836706331973
1.0,4,NKG7,11513,0.3187556564807892,0.1660731347172761
1.0,4,GNLY,11513,0.3758525550365448,0.19247806827065056
1.0,4,LYZ,11513,0.7374911904335022,0.3562928863024407
1.0,4,LST1,11513,0.3905567228794098,0.1986450099887084
1.0,4,TYROBP,11513,0.4089113175868988,0.20976287674802396
1.0,4,FCER1G,11513,0.25997450947761536,0.13497785112481542
1.0,4,S100A8,11513,1.0073678493499756,0.4637366455311387
1.0,4,PPBP,11513,0.16604794561862946,0.08312342569269521
1.0,4,PF4,11513,0.11123155802488327,0.05645791713714931
1.0,4,GNG11,11513,0.07248731702566147,0.03760965864674715
1.0,4,RGS18,11513,0.04264770820736885,0.021975158516459654
1.0,4,HBA1,11513,0.051908135414123535,0.02518891687657431
1.0,4,HBA2,11513,0.12563808262348175,0.060366542169721184
1.0,4,HBB,11513,0.21292522549629211,0.09554416746286806
1.0,5,CD79A,6229,2.254653215408325,0.8460427034837052
1.0,5,CD79B,6229,1.6307008266448975,0.6869481457697865
1.0,5,MS4A1,6229,1.6809059381484985,0.7110290576336491
1.0,5,CD19,6229,0.2662087678909302,0.1440038529458982
1.0,5,CD22,6229,0.5521082282066345,0.28287044469417244
1.0,5,CD37,6229,2.5802159309387207,0.908653074329748
1.0,5,CD74,6229,4.263026714324951,0.9990367635254455
1.0,5,TCL1A,6229,1.101088047027588,0.4759993578423503
1.0,5,IL4R,6229,0.47338345646858215,0.23310322684218976
1.0,5,FCER2,6229,0.6199504733085632,0.306951356558035
1.0,5,CCR7,6229,0.2895047962665558,0.15203082356718575
1.0,5,CD27,6229,0.06261841952800751,0.03708460427034837
1.0,5,AIM2,6229,0.044014185667037964,0.026810081875100335
1.0,5,GPR183,6229,0.3706240952014923,0.1865467972387221
1.0,5,TNFRSF13B,6229,0.07185034453868866,0.04222186546797239
1.0,5,BANK1,6229,0.9070168733596802,0.4408412265211109
1.0,5,FCRL3,6229,0.1021437868475914,0.054743939637180924
1.0,5,FCRL5,6229,0.15802080929279327,0.08251725798683576
1.0,5,ITGAX,6229,0.01315141562372446,0.007545352384010275
1.0,5,TBX21,6229,0.009576271288096905,0.005618879434901268
1.0,5,ZEB2,6229,0.19345910847187042,0.10402953925188634
1.0,5,MZB1,6229,0.21741312742233276,0.11703323165837214
1.0,5,JCHAIN,6229,0.5762225389480591,0.2640873334403596
1.0,5,XBP1,6229,0.10620822757482529,0.05843634612297319
1.0,5,SDC1,6229,0.0,0.0
1.0,5,TNFRSF17,6229,0.022758377715945244,0.01236153475678279
1.0,5,DERL3,6229,0.059098295867443085,0.03275004013485311
1.0,5,IFI6,6229,0.24447691440582275,0.12650505699149142
1.0,5,IFIT1,6229,0.007357511669397354,0.004334564135495264
1.0,5,IFIT3,6229,0.030286697670817375,0.016214480655000803
1.0,5,ISG15,6229,0.35449108481407166,0.18092791780382084
1.0,5,MX1,6229,0.1690043807029724,0.08893883448386579
1.0,5,OAS1,6229,0.08464851975440979,0.0460748113661904
1.0,5,CD3D,6229,0.12438561022281647,0.06822925028094397
1.0,5,CD3E,6229,0.07011494785547256,0.04029539251886338
1.0,5,NKG7,6229,0.2719835937023163,0.14320115588376947
1.0,5,GNLY,6229,0.30005764961242676,0.16118157007545353
1.0,5,LYZ,6229,0.6595352292060852,0.3302295713597688
1.0,5,LST1,6229,0.3375532329082489,0.17803820838015733
1.0,5,TYROBP,6229,0.3751567304134369,0.19601862257184138
1.0,5,FCER1G,6229,0.26284343004226685,0.13710065821159095
1.0,5,S100A8,6229,0.9306896328926086,0.44405201476962597
1.0,5,PPBP,6229,0.7778035998344421,0.3742173703644245
1.0,5,PF4,6229,0.6822142004966736,0.33889869963075936
1.0,5,GNG11,6229,0.36978650093078613,0.1966607802215444
1.0,5,RGS18,6229,0.43790605664253235,0.2157649703002087
1.0,5,HBA1,6229,0.04910775646567345,0.026167924225397335
1.0,5,HBA2,6229,0.08789289742708206,0.04350618076737839
1.0,5,HBB,6229,0.1687733680009842,0.07930646973832076
1.0,6,CD79A,1351,2.083763837814331,0.8911917098445595
1.0,6,CD79B,1351,0.9639664888381958,0.6654330125832717
1.0,6,MS4A1,1351,0.41608670353889465,0.25166543301258326
1.0,6,CD19,1351,0.23336976766586304,0.23464100666173204
1.0,6,CD22,1351,0.09286249428987503,0.07549962990377498
1.0,6,CD37,1351,1.0364203453063965,0.6817172464840858
1.0,6,CD74,1351,3.0957894325256348,0.9888971132494448
1.0,6,TCL1A,1351,0.12934768199920654,0.0843819393042191
1.0,6,IL4R,1351,0.06497856229543686,0.06069578090303479
1.0,6,FCER2,1351,0.1490246057510376,0.13027387120651368
1.0,6,CCR7,1351,0.0946481004357338,0.09030347890451518
1.0,6,CD27,1351,1.4815826416015625,0.7394522575869726
1.0,6,AIM2,1351,0.20646166801452637,0.20429311621021465
1.0,6,GPR183,1351,0.25500407814979553,0.23686158401184307
1.0,6,TNFRSF13B,1351,0.7284666299819946,0.5647668393782384
1.0,6,BANK1,1351,0.2682936191558838,0.21687638786084382
1.0,6,FCRL3,1351,0.022459879517555237,0.02072538860103627
1.0,6,FCRL5,1351,0.2989923357963562,0.27905255366395265
1.0,6,ITGAX,1351,0.023908058181405067,0.027387120651369355
1.0,6,TBX21,1351,0.03316393867135048,0.0384900074019245
1.0,6,ZEB2,1351,0.10302399843931198,0.10214655810510732
1.0,6,MZB1,1351,3.1758170127868652,0.923760177646188
1.0,6,JCHAIN,1351,4.831623554229736,0.9259807549962991
1.0,6,XBP1,1351,1.8799728155136108,0.8460399703923019
1.0,6,SDC1,1351,0.08797196298837662,0.0843819393042191
1.0,6,TNFRSF17,1351,1.9049150943756104,0.8349370836417469
1.0,6,DERL3,1351,1.4593069553375244,0.7535159141376758
1.0,6,IFI6,1351,0.9544947743415833,0.5721687638786085
1.0,6,IFIT1,1351,0.044504135847091675,0.0458919319022946
1.0,6,IFIT3,1351,0.02959056943655014,0.03182827535159141
1.0,6,ISG15,1351,1.3113600015640259,0.692079940784604
1.0,6,MX1,1351,0.465438574552536,0.35751295336787564
1.0,6,OAS1,1351,0.5303062796592712,0.45225758697261287
1.0,6,CD3D,1351,0.29660212993621826,0.27757216876387864
1.0,6,CD3E,1351,0.19559861719608307,0.19541080680977055
1.0,6,NKG7,1351,0.5732129812240601,0.46262028127313104
1.0,6,GNLY,1351,0.5739864706993103,0.45595854922279794
1.0,6,LYZ,1351,0.9567708373069763,0.6772760917838638
1.0,6,LST1,1351,0.48447704315185547,0.42635085122131755
1.0,6,TYROBP,1351,0.6623967289924622,0.5262768319763138
1.0,6,FCER1G,1351,0.43928059935569763,0.38786084381939306
1.0,6,S100A8,1351,1.4133191108703613,0.8127313101406366
1.0,6,PPBP,1351,0.19543282687664032,0.17838638045891933
1.0,6,PF4,1351,0.14554984867572784,0.13693560325684678
1.0,6,GNG11,1351,0.10869991034269333,0.10510732790525537
1.0,6,RGS18,1351,0.06466454267501831,0.05995558845299778
1.0,6,HBA1,1351,0.13531839847564697,0.12583271650629163
1.0,6,HBA2,1351,0.30088010430336,0.2450037009622502
1.0,6,HBB,1351,0.4199066162109375,0.29681717246484085
1.0,7,CD79A,22,2.038790225982666,0.8181818181818182
1.0,7,CD79B,22,1.6868990659713745,0.7272727272727273
1.0,7,MS4A1,22,1.8152114152908325,0.7272727272727273
1.0,7,CD19,22,0.37215766310691833,0.18181818181818182
1.0,7,CD22,22,0.4408825933933258,0.22727272727272727
1.0,7,CD37,22,2.251182794570923,0.8636363636363636
1.0,7,CD74,22,4.440860748291016,1.0
1.0,7,TCL1A,22,0.6737428307533264,0.3181818181818182
1.0,7,IL4R,22,0.0926646888256073,0.045454545454545456
1.0,7,FCER2,22,0.42066267132759094,0.22727272727272727
1.0,7,CCR7,22,0.24401526153087616,0.13636363636363635
1.0,7,CD27,22,0.0,0.0
1.0,7,AIM2,22,0.129360631108284,0.09090909090909091
1.0,7,GPR183,22,0.4315757751464844,0.22727272727272727
1.0,7,TNFRSF13B,22,0.0,0.0
1.0,7,BANK1,22,0.8436037302017212,0.4090909090909091
1.0,7,FCRL3,22,0.07554557919502258,0.045454545454545456
1.0,7,FCRL5,22,0.07275170832872391,0.045454545454545456
1.0,7,ITGAX,22,0.0,0.0
1.0,7,TBX21,22,0.1515808254480362,0.09090909090909091
1.0,7,ZEB2,22,0.09295640140771866,0.045454545454545456
1.0,7,MZB1,22,0.18376392126083374,0.09090909090909091
1.0,7,JCHAIN,22,0.775583028793335,0.3181818181818182
1.0,7,XBP1,22,0.0926646888256073,0.045454545454545456
1.0,7,SDC1,22,0.0,0.0
1.0,7,TNFRSF17,22,0.0737585723400116,0.045454545454545456
1.0,7,DERL3,22,0.16410185396671295,0.09090909090909091
1.0,7,IFI6,22,0.17749734222888947,0.09090909090909091
1.0,7,IFIT1,22,0.0,0.0
1.0,7,IFIT3,22,0.07554557919502258,0.045454545454545456
1.0,7,ISG15,22,0.0630679801106453,0.045454545454545456
1.0,7,MX1,22,0.0,0.0
1.0,7,OAS1,22,0.1718273013830185,0.09090909090909091
1.0,7,CD3D,22,0.0885128527879715,0.045454545454545456
1.0,7,CD3E,22,0.20056034624576569,0.09090909090909091
1.0,7,NKG7,22,0.2771959602832794,0.13636363636363635
1.0,7,GNLY,22,0.1463824212551117,0.09090909090909091
1.0,7,LYZ,22,0.4975428879261017,0.22727272727272727
1.0,7,LST1,22,0.41394636034965515,0.22727272727272727
1.0,7,TYROBP,22,0.3645133078098297,0.18181818181818182
1.0,7,FCER1G,22,0.3497024476528168,0.18181818181818182
1.0,7,S100A8,22,1.3276110887527466,0.5454545454545454
1.0,7,PPBP,22,0.2104276567697525,0.09090909090909091
1.0,7,PF4,22,0.08129245042800903,0.045454545454545456
1.0,7,GNG11,22,0.15100032091140747,0.09090909090909091
1.0,7,RGS18,22,0.0,0.0
1.0,7,HBA1,22,0.0,0.0
1.0,7,HBA2,22,0.0,0.0
1.0,7,HBB,22,0.31981250643730164,0.13636363636363635
1.0,8,CD79A,4,3.057042121887207,1.0
1.0,8,CD79B,4,1.3952713012695312,0.5
1.0,8,MS4A1,4,1.9770981073379517,0.75
1.0,8,CD19,4,0.0,0.0
1.0,8,CD22,4,0.6421623826026917,0.25
1.0,8,CD37,4,2.9204225540161133,1.0
1.0,8,CD74,4,4.436359405517578,1.0
1.0,8,TCL1A,4,0.574557900428772,0.25
1.0,8,IL4R,4,0.0,0.0
1.0,8,FCER2,4,0.4873366355895996,0.25
1.0,8,CCR7,4,0.0,0.0
1.0,8,CD27,4,0.0,0.0
1.0,8,AIM2,4,0.0,0.0
1.0,8,GPR183,4,0.4251978099346161,0.25
1.0,8,TNFRSF13B,4,0.0,0.0
1.0,8,BANK1,4,2.144209861755371,1.0
1.0,8,FCRL3,4,0.0,0.0
1.0,8,FCRL5,4,0.0,0.0
1.0,8,ITGAX,4,0.0,0.0
1.0,8,TBX21,4,0.0,0.0
1.0,8,ZEB2,4,0.4251978099346161,0.25
1.0,8,MZB1,4,0.0,0.0
1.0,8,JCHAIN,4,0.0,0.0
1.0,8,XBP1,4,0.0,0.0
1.0,8,SDC1,4,0.0,0.0
1.0,8,TNFRSF17,4,0.4251978099346161,0.25
1.0,8,DERL3,4,0.0,0.0
1.0,8,IFI6,4,0.4540857970714569,0.25
1.0,8,IFIT1,4,0.0,0.0
1.0,8,IFIT3,4,0.0,0.0
1.0,8,ISG15,4,0.0,0.0
1.0,8,MX1,4,0.4540857970714569,0.25
1.0,8,OAS1,4,0.0,0.0
1.0,8,CD3D,4,0.0,0.0
1.0,8,CD3E,4,0.0,0.0
1.0,8,NKG7,4,0.0,0.0
1.0,8,GNLY,4,0.0,0.0
1.0,8,LYZ,4,0.6271289587020874,0.25
1.0,8,LST1,4,0.4540857970714569,0.25
1.0,8,TYROBP,4,0.4873366355895996,0.25
1.0,8,FCER1G,4,0.4251978099346161,0.25
1.0,8,S100A8,4,0.6421623826026917,0.25
1.0,8,PPBP,4,0.0,0.0
1.0,8,PF4,4,0.0,0.0
1.0,8,GNG11,4,0.0,0.0
1.0,8,RGS18,4,0.0,0.0
1.0,8,HBA1,4,0.0,0.0
1.0,8,HBA2,4,0.6061710715293884,0.25
1.0,8,HBB,4,0.4540857970714569,0.25
1.2,0,CD79A,30538,1.9729328155517578,0.7490012443513
