library_uuid,n_counts_count,n_counts_min,n_counts_median,n_counts_mean,n_counts_max,n_counts_q01,n_counts_q05,n_counts_q95,n_counts_q99,n_genes_count,n_genes_min,n_genes_median,n_genes_mean,n_genes_max,n_genes_q01,n_genes_q05,n_genes_q95,n_genes_q99,pct_mito_count,pct_mito_min,pct_mito_median,pct_mito_mean,pct_mito_max,pct_mito_q01,pct_mito_q05,pct_mito_q95,pct_mito_q99,pct_ribo_count,pct_ribo_min,pct_ribo_median,pct_ribo_mean,pct_ribo_max,pct_ribo_q01,pct_ribo_q05,pct_ribo_q95,pct_ribo_q99,pct_hb_count,pct_hb_min,pct_hb_median,pct_hb_mean,pct_hb_max,pct_hb_q01,pct_hb_q05,pct_hb_q95,pct_hb_q99,pct_platelet_count,pct_platelet_min,pct_platelet_median,pct_platelet_mean,pct_platelet_max,pct_platelet_q01,pct_platelet_q05,pct_platelet_q95,pct_platelet_q99,pct_ig_count,pct_ig_min,pct_ig_median,pct_ig_mean,pct_ig_max,pct_ig_q01,pct_ig_q05,pct_ig_q95,pct_ig_q99,blineage_marker_counts_count,blineage_marker_counts_min,blineage_marker_counts_median,blineage_marker_counts_mean,blineage_marker_counts_max,blineage_marker_counts_q01,blineage_marker_counts_q05,blineage_marker_counts_q95,blineage_marker_counts_q99,n_blineage_markers_detected_count,n_blineage_markers_detected_min,n_blineage_markers_detected_median,n_blineage_markers_detected_mean,n_blineage_markers_detected_max,n_blineage_markers_detected_q01,n_blineage_markers_detected_q05,n_blineage_markers_detected_q95,n_blineage_markers_detected_q99
91761416-a756-48e5-8768-fd169c7c564c,1601,446.0,673.0,782.7545284197377,7274.0,454.0,477.0,1396.0,2663.0,1601,208,293.0,324.53279200499685,1737,215.0,230.0,518.0,857.0,1601,0.7005253940455342,3.859060402684564,4.161883402417641,39.48717948717949,1.1128775834658187,1.8099547511312217,7.063197026022305,9.950248756218905,1601,8.041958041958042,45.81196581196581,45.09571137827494,63.005181347150256,23.832923832923832,33.9142091152815,54.37956204379562,56.690140845070424,1601,0.0,0.0,0.03263808020202228,1.9920318725099602,0.0,0.0,0.17921146953405018,0.2881844380403458,1601,0.0,0.0,0.013357668285093258,0.425531914893617,0.0,0.0,0.1447178002894356,0.205761316872428,1601,0.0,0.0,0.23868808465005537,46.12233752048061,0.0,0.0,0.6142506142506142,1.5843429636533084,1601,0.0,10.0,11.425983760149906,62.0,2.0,4.0,22.0,33.0,1601,0,4.0,3.8694565896314805,8,1.0,2.0,6.0,7.0
9184b09f-ca66-4623-a733-1f64bc1b424f,1507,1316.0,1794.0,1986.821499668215,13133.0,1332.0,1380.0,3163.7,4772.820000000009,1507,440,634.0,674.0988719309887,2438,473.06,506.0,960.8000000000002,1374.1600000000008,1507,1.0702341137123745,4.211117349803481,4.677858856519616,21.803182086034177,1.8615220198648,2.496211512796341,8.500523531947357,12.088138316636456,1507,19.728660260033916,44.163312248418634,43.735520939115766,58.22021116138763,28.87310319876312,34.60090749099094,51.11576309994495,53.959249878528105,1507,0.0,0.0,0.001705924049416082,0.20920502092050208,0.0,0.0,0.0,0.05928059901962633,1507,0.0,0.0,0.025302293576898168,0.4313000616142945,0.0,0.0,0.13088206251458737,0.21401464098688866,1507,0.0,0.0,0.09633099713943849,18.655295819690856,0.0,0.0,0.475390432515285,1.0646143529128824,1507,4.0,33.0,35.25945587259456,157.0,13.0,19.0,60.0,84.0,1507,2,7.0,6.570670205706702,10,4.0,5.0,9.0,9.0
9586e7f4-5c57-452e-bb13-90ceef874118,1631,1868.0,3410.0,3756.3715511955857,21916.0,2001.2,2284.0,6220.5,9411.900000000001,1631,632,986.0,1046.4978540772531,3820,680.3,757.0,1576.5,2136.3,1631,1.5855457227138643,3.9228092375830435,4.205944618273732,26.84813753581662,2.2097480902673547,2.6337928387991854,6.576363537479483,9.71918423813152,1631,15.01432664756447,47.25992961287079,46.81838204017468,58.43621399176955,33.41272335430499,39.43386122311337,53.165629427442184,55.31794797397583,1631,0.0,0.0,0.0002274564161593886,0.041084634346754315,0.0,0.0,0.0,0.0,1631,0.0,0.0,0.011154783767901133,0.27149321266968324,0.0,0.0,0.051313265003414155,0.12523094995698794,1631,0.0,0.019264110961279137,0.10676833683499701,18.860027901415002,0.0,0.0,0.3851656620300089,0.8647376829693636,1631,6.0,56.0,60.313917841814835,329.0,26.0,32.0,104.0,173.70000000000005,1631,3,7.0,7.391171060698958,10,5.0,6.0,9.0,10.0
9850fb76-4155-4910-881f-b5d33ee0835c,1874,767.0,1149.0,1291.675560298826,19084.0,783.0,831.65,2082.35,3106.7199999999993,1874,324,467.0,501.45144076840984,3628,342.73,367.65,739.7499999999995,1073.6699999999996,1874,0.5235602094240838,2.99846073262705,3.3971905072709228,47.08029197080292,0.9047224966802812,1.310942082111437,6.5373077491004326,9.873431744312025,1874,7.299270072992701,45.61441088111508,45.04226582814474,58.90538033395176,28.934094462077788,35.33395886981545,53.12680189456343,55.40295733678086,1874,0.0,0.0,0.014881689549875276,1.0934393638170974,0.0,0.0,0.09621868978805394,0.15224469808439434,1874,0.0,0.0,0.03467956572593466,0.8403361344537815,0.0,0.0,0.15389383766831394,0.2585900110717588,1874,0.0,0.0,0.09336235121507137,12.329677633765371,0.0,0.0,0.41226917146856285,0.9811606391925984,1874,1.0,17.0,19.251334044823906,101.0,6.0,9.0,36.0,52.0,1874,1,6.0,5.542689434364995,10,3.0,3.0,8.0,8.0
a5750809-7c9f-409f-baa1-9bfbb22d2fcc,1700,992.0,2076.0,2409.5264705882355,18047.0,1056.9,1242.75,4286.4,9607.75,1700,436,786.0,866.4982352941176,3524,483.96000000000004,550.0,1395.4499999999996,2612.33,1700,0.3218157181571816,3.1973502204547417,3.525107410876024,22.22222222222222,1.1829004120543303,1.680894107582884,6.3978073158855295,9.5749192940673,1700,6.911262798634812,39.44908372080327,38.8495789616623,52.572976226301535,23.464256700110546,28.653813136501043,47.42493132190405,50.03377918401093,1700,0.0,0.04891174068380264,0.05593837246520417,0.38204393505253104,0.0,0.0,0.1640330346425631,0.23940749688231824,1700,0.0,0.0,0.020162344704773544,0.3980891719745223,0.0,0.0,0.09804161978670821,0.16913390784244284,1700,0.0,0.0,0.09314929824280553,24.229287090558767,0.0,0.0,0.5199506610714092,1.1213049870181642,1700,6.0,41.0,47.2135294117647,328.0,13.0,20.0,92.0,182.01999999999998,1700,3,7.0,6.85,10,4.0,5.0,9.0,9.0
a5cedd63-caae-415f-b7e4-c7f660fc89c8,1846,1281.0,2194.5,2396.697724810401,11310.0,1333.25,1467.75,3830.5,6098.649999999995,1846,445,706.0,751.8981581798483,2695,490.45,537.0,1093.25,1735.199999999999,1846,1.1254924029262803,3.4040184419367927,3.8624063679695464,38.04637020144432,1.6214756732550686,2.0762619299204212,6.822660098522167,10.580630823098248,1846,12.618776130748765,46.06262951450562,45.460017709976604,57.4,31.37167828848869,37.11667520513602,52.29267339847331,54.33838388891827,1846,0.0,0.0,0.0004242635806907031,0.10621348911311737,0.0,0.0,0.0,0.0,1846,0.0,0.0,0.011709093130353232,0.2916666666666667,0.0,0.0,0.06529548283080311,0.1385959344520894,1846,0.0,0.0,0.10046762784338753,13.401393615297359,0.0,0.0,0.42979569098925585,0.9814430583624849,1846,4.0,31.0,33.725893824485375,164.0,11.45,16.0,60.0,93.0,1846,2,7.0,6.583423618634886,10,4.0,5.0,8.0,9.0
b795713b-ff23-4494-b6a3-1438b2baee3e,1537,1617.0,2811.0,3012.381262199089,15910.0,1789.44,2006.8,4604.5999999999985,6295.759999999989,1537,518,845.0,880.8340923877684,3210,600.72,662.8,1179.3999999999996,1671.9199999999996,1537,0.723589001447178,3.053435114503817,3.3190927186669126,32.53995239714383,1.2650576528234871,1.6658412923004364,5.646883768787707,8.340613450980353,1537,11.730703842230534,43.098353735753484,42.86584795305268,58.55501813784764,29.03301565190411,34.33323338330835,51.1320632895402,54.3095944055944,1537,0.0,0.0,0.003205077077997807,0.07434944237918216,0.0,0.0,0.03412970875126775,0.04651592453195067,1537,0.0,0.0,0.028812822283096454,0.33100404560500185,0.0,0.0,0.12528238914995934,0.2017137646356341,1537,0.0,0.021358393848782572,0.11191323610066063,5.6749426246609636,0.0,0.0,0.6754794706507685,1.1590389557156588,1537,1.0,62.0,66.12687052700065,273.0,29.0,39.0,106.0,139.27999999999975,1537,1,7.0,7.2589459986987634,10,5.0,5.0,9.0,10.0
b816335c-8d84-4ecc-aa3e-2dea51795320,1840,966.0,2020.5,2279.0,20688.0,1011.29,1223.0,3939.05,7208.939999999984,1840,388,714.5,780.9228260869565,3919,453.39,507.95,1227.1499999999999,1994.0,1840,0.46296296296296297,3.0201736146226983,3.3579176567126394,32.602739726027394,0.9912755245934428,1.4045892689584578,6.255068184650825,10.449709479636327,1840,6.027397260273973,42.61261952242164,41.79959701562918,57.49685006299874,23.906100645384704,30.626275151192424,49.87122513397021,52.50290441823622,1840,0.0,0.09399233837654095,0.1046076149469133,1.103202846975089,0.0,0.0,0.24224563987471884,0.31008252532454367,1840,0.0,0.0,0.01341317285477316,0.4608294930875576,0.0,0.0,0.073434965485972,0.14752293378548753,1840,0.0,0.0,0.09583940046723421,32.35005880047041,0.0,0.0,0.44846826114215066,1.0468326871946865,1840,0.0,36.0,40.83641304347826,279.0,12.0,18.0,81.0,127.2199999999998,1840,0,7.0,6.607608695652174,10,4.0,5.0,9.0,9.0
b993ef60-52c8-41e2-83a2-bb44f1fb916f,2190,1894.0,3066.5,3346.1164383561645,13345.0,1943.45,2114.45,5347.0999999999885,8016.090000000015,2190,538,950.0,1009.5675799086758,2871,666.0,736.9,1456.2999999999984,2090.11,2190,1.6641901931649332,4.360627670214626,4.85406050385836,28.281289667428283,2.3844169612621546,2.7994717159024525,8.59014737471987,11.600620622280509,2190,14.39608064820049,44.58510618369776,44.42465037137922,64.03049070986184,32.066068215797074,36.76953598513698,51.211701752663785,53.96256379672218,2190,0.0,0.0,0.00023670272769540232,0.08928571428571429,0.0,0.0,0.0,0.0,2190,0.0,0.0,0.011600018891712803,0.30664395229982966,0.0,0.0,0.06002946258922203,0.1358010457369734,2190,0.0,0.0,0.08729056045477195,30.78952327115131,0.0,0.0,0.36645626851908253,0.7661295224604869,2190,12.0,46.0,49.97808219178082,236.0,20.89,27.0,84.0,122.44000000000051,2190,3,7.0,7.231050228310503,10,4.0,5.0,9.0,10.0
bdc30514-427c-403e-a0ee-61e7d04e407e,2001,1242.0,1773.0,2004.9535232383807,17245.0,1257.0,1297.0,3256.0,6160.0,2001,406,601.0,654.7746126936531,3461,439.0,466.0,968.0,1703.0,2001,0.4919730709476955,3.0191458026509572,3.360326757934107,31.92365269461078,1.0758776896942241,1.5686274509803921,6.106573317775185,8.979328165374676,2001,9.689213893967093,47.0,46.07597746926445,61.62070906021384,29.593373493975903,34.929238181270705,54.40729483282675,56.83297180043384,2001,0.0,0.0,0.002282782728885756,0.10887316276537834,0.0,0.0,0.0,0.06756756756756757,2001,0.0,0.0,0.02933858396990449,0.5312084993359893,0.0,0.0,0.14705882352941177,0.2201430930104568,2001,0.0,0.0,0.12249716297881517,15.356489945155394,0.0,0.0,0.46296296296296297,1.3303769401330376,2001,5.0,33.0,36.345327336331835,198.0,14.0,18.0,66.0,107.0,2001,2,6.0,6.415792103948026,10,3.0,4.0,8.0,9.0
c2641f62-eb23-4dad-9c22-b52e72b79df2,1346,521.0,1875.5,2102.088410104012,19244.0,1092.0,1293.25,3523.5,5318.449999999984,1346,204,582.0,630.736998514116,3169,412.9,452.0,946.75,1529.999999999999,1346,0.9984639016897081,3.707476410529943,3.959968993857626,49.16107382550336,1.8337396392003902,2.319095636366006,6.0930526870561,9.199193130253452,1346,7.251264755480607,47.66736309518223,46.84293946195175,59.4798083504449,28.300016468181454,36.51959336599377,54.60293726741095,56.844812998626985,1346,0.0,0.0,0.004388078813671487,0.16778523489932887,0.0,0.0,0.04733734960517898,0.06993736901070732,1346,0.0,0.0,0.014209808623916603,0.31496062992125984,0.0,0.0,0.07567187714246537,0.14813999230185484,1346,0.0,0.0,0.09446639062201392,2.7575957727873184,0.0,0.0,0.5367319558811396,1.1140582494182878,1346,0.0,36.0,38.34621099554235,170.0,13.450000000000001,20.0,66.75,95.09999999999991,1346,0,6.0,6.366270430906389,10,3.0,4.0,8.0,9.0
c64fa002-95f9-4429-b65c-6f55c7f907d4,1762,971.0,1610.5,1777.8734392735528,19270.0,1021.61,1134.25,2865.0499999999965,4289.559999999987,1762,354,601.5,638.3564131668559,3878,426.0,465.05,937.8999999999996,1309.1899999999973,1762,0.7569386038687973,3.5451419862546185,4.0279745268414535,33.810375670840784,1.3752918693977105,1.943916705508544,7.708251748251745,13.061075453376972,1762,6.5,44.51649652324307,43.96596154315641,58.31118984351934,27.59888018534863,34.10232457423328,52.0282390549096,54.72907598557392,1762,0.0,0.0,0.003552652162894949,0.7947976878612717,0.0,0.0,0.0,0.07762286087914858,1762,0.0,0.0,0.034587323555350616,0.5460750853242321,0.0,0.0,0.14895642236739792,0.24058569525960005,1762,0.0,0.0,0.08448408340446042,3.998683560967583,0.0,0.0,0.41210677276183505,0.9219067876589667,1762,0.0,24.0,26.580590238365495,138.0,9.0,13.0,48.0,69.16999999999962,1762,0,6.0,6.170828603859251,10,3.0,4.0,8.0,9.0
c7f79595-aa68-4139-9a87-094c761cc5ab,1814,949.0,1591.0,1779.2144432194045,13840.0,993.13,1127.0,2824.7499999999995,4881.589999999961,1814,372,591.0,636.9266813671444,3225,421.13,462.0,909.3499999999999,1486.8799999999974,1814,0.7674597083653109,3.4694577853553854,3.891706150678193,27.134986225895318,1.2868976288881238,1.8697049290264895,7.116515966785922,10.518091135534046,1814,20.303285593934287,44.80087029192242,44.28558265335302,59.216441875401415,27.728661189434057,34.39826031636557,52.28237468782059,55.16728998849252,1814,0.0,0.0,0.0029059481626667596,0.1551991722710812,0.0,0.0,0.0,0.07493069993069981,1814,0.0,0.0,0.03355490500361184,0.4398826979472141,0.0,0.0,0.1514597617109721,0.23665171231922405,1814,0.0,0.0,0.11093586834672024,27.031484257871064,0.0,0.0,0.4252835952724152,0.9626891334250343,1814,4.0,25.0,27.233737596471887,134.0,10.0,13.0,48.0,73.0,1814,2,6.0,6.2359426681367145,10,3.0,4.0,8.0,9.0
ca103ed6-7a7e-4450-9546-ac295532bced,1593,496.0,827.0,948.1607030759573,8059.0,525.0,576.6,1513.3999999999985,3295.3999999999996,1593,209,339.0,367.5743879472693,2113,242.0,261.0,533.1999999999996,1040.9999999999982,1593,0.9389671361502347,3.7131882202304736,3.8873668502626417,16.688741721854306,1.6699573980009832,2.1475990853658535,6.106487388631639,8.297847363115507,1593,13.112582781456954,45.61234329797493,45.046478407417396,59.195402298850574,27.785677032212543,35.11083966702859,53.138256443695774,56.329530626044225,1593,0.0,0.0,0.04601260295782319,0.40053404539385845,0.0,0.0,0.18096286395680997,0.28959767220636784,1593,0.0,0.0,0.012972686341127623,0.375,0.0,0.0,0.12784474173497967,0.17942000651678053,1593,0.0,0.0,0.08746524254397246,24.41176470588235,0.0,0.0,0.390625,1.1615651333798507,1593,1.0,14.0,14.86691776522285,73.0,4.92,6.0,27.0,38.07999999999993,1593,1,4.0,4.202134337727558,8,2.0,2.0,6.0,7.0
cd2306bc-106c-4506-b778-d184713c463a,2103,1277.0,2134.0,2341.460294816928,20219.0,1334.0,1476.1,3731.399999999999,5537.34,2103,413,639.0,680.1022349025202,3759,461.02,497.0,978.5999999999995,1342.94,2103,1.0167768174885612,3.705533596837945,4.1714670463552475,22.85814606741573,1.6595895210303357,2.1996540622468674,7.6780578113674425,11.440349126934084,2103,10.5716523101018,48.60579551667578,48.08548346102156,61.78747361013371,34.729275637821644,39.79108722853815,54.51380035696073,57.4083859697526,2103,0.0,0.0,0.0007875229189983499,0.0751597143930853,0.0,0.0,0.0,0.041913184323099505,2103,0.0,0.0,0.012075481139564002,0.31605562579013907,0.0,0.0,0.0691945870587757,0.1634192641634311,2103,0.0,0.03695491500369549,0.13848704719315175,26.947861745752782,0.0,0.0,0.5679216756849396,1.093141476184507,2103,8.0,35.0,38.68473609129815,173.0,16.0,20.0,67.0,103.98000000000002,2103,3,6.0,6.430337612933904,10,4.0,4.0,8.0,9.0
cdab3145-edc9-4352-932c-1638e791bfc9,1514,509.0,1565.5,1734.003963011889,17963.0,780.12,1086.95,2718.35,4301.089999999977,1514,204,525.0,557.2483487450462,3399,362.0,404.65,792.6999999999998,1212.549999999993,1514,0.5614035087719298,3.1189997816276556,3.4098221956252286,37.72893772893773,1.11557406759455,1.5429321781078422,6.017552880103327,8.969832126398945,1514,3.2952252858103566,47.840255832717006,46.81240164547399,60.3855421686747,26.044558967305747,35.71363621877229,55.21181594213327,57.707168921813356,1514,0.0,0.0,0.005408712716018321,0.3524511374559436,0.0,0.0,0.05588970663155331,0.08325494145893397,1514,0.0,0.0,0.012499556809442968,0.30792917628945343,0.0,0.0,0.08239609067610495,0.1553495265422897,1514,0.0,0.0,0.1265863231474149,35.60189330945376,0.0,0.0,0.5561077200497793,1.232205564602087,1514,0.0,29.0,31.463011889035666,223.0,10.13,16.0,54.0,84.86999999999989,1514,0,6.0,5.71334214002642,10,3.0,4.0,8.0,9.0
cdf51e52-a49a-474f-a6ba-da5a14137d09,1745,1381.0,2694.0,2922.3512893982806,17203.0,1515.0,1810.2,4666.6,6756.199999999993,1745,422,784.0,827.2779369627507,3564,544.0,599.2,1170.8,1615.12,1745,1.1215629522431259,3.75,4.229392762851891,24.106602059357964,1.7650154334861698,2.2000631986412293,8.025712268035653,11.831909218319074,1745,9.691096305269534,46.86131386861314,46.48919286435107,59.6252129471891,30.7032972192975,36.585439939734556,54.05326170914964,56.65502731593415,1745,0.0,0.0,0.000848131036432367,0.07142857142857142,0.0,0.0,0.0,0.034353876364185645,1745,0.0,0.0,0.02789450933206434,0.3397893306150187,0.0,0.0,0.12792110140004037,0.1928121863551187,1745,0.0,0.0,0.0903726828485365,4.696132596685083,0.0,0.0,0.47251760103725504,0.9973462279823161,1745,0.0,53.0,56.857879656160456,271.0,22.0,31.0,94.0,137.55999999999995,1745,0,7.0,7.073352435530086,10,4.0,5.0,9.0,9.0
cfb525cf-987b-42c8-afca-8dd18f45b32d,1603,786.0,1201.0,1314.499688084841,10352.0,802.0,855.1,2069.5999999999995,2931.040000000001,1603,326,488.0,522.6007485963818,2495,362.02,390.0,738.7999999999997,1007.8200000000002,1603,0.5291005291005291,3.5379812695109263,3.855393666169355,21.863506334286882,1.152102355668775,1.7351691581431945,7.089864959394548,10.521218673977685,1603,13.86861313868613,41.57955865272938,41.14758579882675,55.03822098679639,26.067623566604585,32.20346249944559,49.18520523097627,51.745990913975874,1603,0.0,0.0,0.004334696389609446,0.33852403520649965,0.0,0.0,0.0,0.10459162570369952,1603,0.0,0.0,0.04573888839545551,0.5170630816959669,0.0,0.0,0.18429788154095952,0.2920416102265998,1603,0.0,0.0,0.12649960822234524,19.62843295638126,0.0,0.0,0.6292973695709809,1.0823621283518032,1603,1.0,24.0,25.357454772301935,121.0,9.0,13.0,42.0,61.0,1603,1,6.0,6.033063006862133,10,3.0,4.0,8.0,9.0
d461010c-38fd-414f-91bd-e1b3e7e2f8fb,1567,1802.0,3115.0,3445.9412890874282,16001.0,1910.0,2127.6,5711.799999999994,8996.359999999991,1567,543,920.0,983.7977026164646,3325,664.66,714.3,1448.0,2253.2599999999966,1567,1.5673289183222958,3.8578680203045685,4.177755404284265,27.64310450193522,2.1953664168219937,2.6175158618511714,6.724206862491472,9.848610665053432,1567,14.054553860379103,47.43658931462493,47.04251208232316,57.18813674439665,35.32965255218475,39.92532246833687,53.11350111937347,54.84845970243983,1567,0.0,0.0,0.0004657425785177578,0.047596382674916705,0.0,0.0,0.0,0.02588261961804051,1567,0.0,0.0,0.011141077321105596,0.32142857142857145,0.0,0.0,0.052335489169489775,0.1356684283071298,1567,0.0,0.0,0.0933715684235038,18.095238095238095,0.0,0.0,0.45577885714242483,0.973978905222744,1567,6.0,49.0,53.771537970644545,225.0,22.66,30.0,91.0,152.37999999999943,1567,3,7.0,7.2297383535418,10,5.0,5.0,9.0,10.0
d49aa545-2b96-409c-85e8-2bf8706475fb,1626,710.0,1240.0,1330.808733087331,5966.0,755.5,870.0,2008.75,2924.25,1626,310,502.0,525.7687576875769,1618,358.25,390.25,722.0,993.25,1626,0.7633587786259542,3.4249436376328948,3.7884550654877596,29.740871613663135,1.2852886068774405,1.7046252368785202,6.9830294569379605,10.183600329979203,1626,13.063894013080665,41.056852962139956,41.018693069096,60.181268882175225,28.025719668972073,32.41987671426082,49.415346400835034,52.92326743009173,1626,0.0,0.0,0.004866731218697933,0.19120458891013384,0.0,0.0,0.05823640880925301,0.10027577723149408,1626,0.0,0.0,0.047751833509186964,0.47468354430379744,0.0,0.0,0.18178159928387821,0.2671422193938128,1626,0.0,0.0,0.1428186525480162,47.979205098104984,0.0,0.0,0.5764086299632882,1.2578737766538048,1626,3.0,26.0,27.18757687576876,99.0,11.0,14.0,44.0,59.75,1626,2,6.0,6.068265682656826,10,3.0,4.0,8.0,9.0
d4d2da4e-6580-479c-b5f6-77b109e72715,2187,499.0,1845.0,2041.222679469593,17125.0,1092.86,1252.2,3258.199999999999,6016.759999999989,2187,218,593.0,633.3667123914038,3348,400.58,447.3,930.7999999999993,1387.9599999999982,2187,0.7649158592554819,2.8040430388001303,3.0082594279243207,29.4,1.2876781178396728,1.6723518969031494,4.840680860725629,6.661761090807756,2187,9.16030534351145,46.286701208981,45.6277447394408,59.2557251908397,26.989632793762194,35.191344021727666,53.73942031406933,56.41153467211902,2187,0.0,0.0,0.004867283115951102,0.3281378178835111,0.0,0.0,0.04904463588970004,0.07901450378276278,2187,0.0,0.0,0.01454741896661676,0.36363636363636365,0.0,0.0,0.07837932427470824,0.1381777544581707,2187,0.0,0.0,0.12313966202888915,46.65844636251541,0.0,0.0,0.45876581569083164,1.2642938415588107,2187,1.0,37.0,39.358024691358025,184.0,13.0,20.0,68.0,97.0,2187,1,6.0,6.101051668952904,10,3.0,4.0,8.0,9.0
d641571e-6406-4309-ae61-acc6f2e0a50d,1608,1025.0,1649.0,1838.1473880597016,23008.0,1059.0,1176.35,2861.749999999998,4518.240000000011,1608,370,607.0,652.7021144278607,3914,434.07,476.35,933.9499999999996,1499.780000000003,1608,1.0457516339869282,3.5274311240817564,3.9567044418960684,31.19517543859649,1.5455128743970863,1.9326934988881481,7.8073234130857605,11.123453116178712,1608,6.52041438147471,44.56393257272073,44.063326549910826,58.75926648458837,28.616630700544874,34.42518628727296,51.92124649545857,54.8438240305641,1608,0.0,0.0,0.0036249832401613444,1.6749379652605458,0.0,0.0,0.0,0.06970120191471856,1608,0.0,0.0,0.035100939699619825,0.45395590142671854,0.0,0.0,0.15420200462606015,0.2664890073284477,1608,0.0,0.0,0.09044191539261544,9.175069541029208,0.0,0.0,0.441214648000836,1.0259564531030645,1608,1.0,25.0,27.18407960199005,190.0,10.0,13.0,49.0,75.93000000000006,1608,1,6.0,6.233208955223881,10,3.0,4.0,8.0,9.0
d8a37460-32f2-4b61-b1d2-1f7f0ba92779,2606,1328.0,2171.0,2336.315425940138,11298.0,1362.1,1474.0,3653.5,4847.249999999994,2606,420,694.0,724.636607828089,2587,474.2,526.0,1008.0,1323.7999999999993,2606,0.8438818565400844,3.5326103625639877,4.03455643741758,24.087893864013267,1.4136408126367772,1.9731200927457127,7.610110449101626,11.14090620970522,2606,10.685335298452468,45.63978270511861,45.15457192671529,60.807453416149066,30.053668048708765,35.493141050674765,53.47124047991654,55.928537367897995,2606,0.0,0.0,0.005401619154817955,0.4394726328405913,0.0,0.0,0.04650088154097465,0.0691975406165046,2606,0.0,0.0,0.01974594002859252,0.2994011976047904,0.0,0.0,0.10553404719281798,0.17194015846538754,2606,0.0,0.0,0.09810966557658528,3.7956722241929763,0.0,0.0,0.5242195786591206,1.2642677956331059,2606,2.0,45.0,48.861089792785876,201.0,19.0,25.0,85.0,122.0,2606,1,7.0,6.768994627782042,10,4.0,5.0,9.0,9.0
d9278721-fad6-4eba-a1bb-4a26c0aea206,1792,1160.0,1862.5,2069.8409598214284,14250.0,1186.91,1258.0,3349.7999999999993,5634.569999999994,1792,407,648.0,691.6729910714286,3275,448.73,495.0,1025.7999999999993,1513.4299999999978,1792,1.1428571428571428,3.235173676350147,3.6120349357309043,19.357930043124103,1.436862131760634,1.8404404873477038,6.444064983715698,10.026478569859623,1792,9.562638991845812,45.55845662895271,45.22396308427987,58.077905491698594,31.201860495997895,37.0923803247306,52.43123059647814,54.585732912030856,1792,0.0,0.0,0.0004826744382077519,0.07518796992481203,0.0,0.0,0.0,0.0015324365741515092,1792,0.0,0.0,0.01394936127561056,0.40180813661476644,0.0,0.0,0.07752896022246832,0.1541928104738023,1792,0.0,0.0,0.11383654832321939,23.614105327995073,0.0,0.0,0.4814363791206025,0.9083009248060138,1792,0.0,24.0,26.798549107142858,130.0,8.0,11.0,49.0,82.0,1792,0,6.0,6.083705357142857,10,3.0,4.0,8.0,9.0
d9942805-5a63-4958-b714-7088c0428c65,1502,439.0,651.0,767.7949400798934,6850.0,444.0,469.05,1376.800000000001,2973.5800000000004,1502,195,283.0,316.1464713715047,1867,210.0,222.0,508.60000000000036,937.97,1502,0.5514705882352942,3.3934290546619166,3.6438769600403007,42.52061248527679,1.0787341101694916,1.587450072015086,6.19598219312497,8.346325459317585,1502,3.9538714991762767,46.75306275522961,45.929817591939035,62.014134275618375,24.09036354543939,33.56941437007874,55.04521196857948,58.03209253714924,1502,0.0,0.0,0.03725633685661583,4.13589364844904,0.0,0.0,0.18937603826545227,0.3305037450433251,1502,0.0,0.0,0.01458820976408536,0.5905511811023622,0.0,0.0,0.14616690926734596,0.213215079617112,1502,0.0,0.0,0.19361159744392148,44.97528830313015,0.0,0.0,0.4953009634868766,1.535531579140519,1502,0.0,10.0,10.528628495339547,52.0,2.0,4.0,20.0,30.0,1502,0,4.0,3.7762982689747004,8,1.0099999999999998,2.0,6.0,7.0
d9bf3113-086e-4165-ba13-e78a3d7b4138,1502,1218.0,1715.0,1908.7536617842877,15106.0,1235.01,1284.05,2971.95,5532.600000000002,1502,403,614.0,654.6031957390146,2778,451.01,481.05,929.0,1515.8000000000002,1502,1.052150045745654,4.163789420256036,4.527119764689083,44.411590774689536,1.804254280394205,2.313099257763823,7.642146061922139,12.179104076050406,1502,17.257844474761256,44.513481527220335,43.97901707276039,59.094028826355526,29.50844757735773,34.863458689706746,51.78169044718984,54.720427513760725,1502,0.0,0.0,0.0021815948838022612,0.2484472049689441,0.0,0.0,0.0,0.06733690795352994,1502,0.0,0.0,0.02517187868118663,0.30349013657056145,0.0,0.0,0.13503933312739597,0.20028288627514404,1502,0.0,0.0,0.08521237166780966,20.965179398914337,0.0,0.0,0.38998788709465626,0.9444692154444554,1502,3.0,31.0,33.2323568575233,189.0,12.0,17.0,57.0,90.95000000000005,1502,2,6.0,6.390146471371505,10,3.0,4.0,9.0,9.0
