sample_uuid,n_cells,log10_counts_median,log10_counts_mad,log10_counts_low_candidate,log10_counts_high_candidate,log10_genes_median,log10_genes_mad,log10_genes_low_candidate,log10_genes_high_candidate,pct_mito_median,pct_mito_mad,pct_mito_high_candidate,pct_hb_high_candidate,pct_platelet_high_candidate,blineage_markers_low_candidate,candidate_flagged_cells,candidate_flagged_fraction
2de24ffa-ba31-4218-a87f-7176c9b8f67c,23,3.331832044436249,0.07725532501158616,2.988215809849716,3.6754482790227816,2.858537197569639,0.06314927791396308,2.577661839263914,3.139412555875364,4.23861852433281,0.880136594422309,8.153290069004356,0.0,0.0,2.5522,10,0.43478260869565216
2e90178e-8c6e-44a4-8d5a-82dab547abcf,887,3.212986184736668,0.07499945201313629,2.8794036220726404,3.5465687474006957,2.8068580295188172,0.05347997705217633,2.5689897875861476,3.044726271451487,3.1278748850045996,0.686839011453166,6.182797440145991,0.32708191255523167,0.0,2.5522,244,0.2750845546786922
2ed3aef8-6c08-4c7c-9d7c-8aa618321841,690,3.16790781000148,0.059789291932453636,2.901976997344313,3.4338386226586475,2.734799829588847,0.044603749560333306,2.5364112722943966,2.9331883868832977,3.3416386471875867,0.5367847746278263,5.729149967777232,0.0,0.0,1.5522,287,0.41594202898550725
2f17ecfd-2b2e-4603-bf0e-4105f13870b5,146,3.4192118257390485,0.11772517864753085,2.8955937761505606,3.9428298753275364,2.862130969588506,0.08098132737245445,2.501942221701303,3.2223197174757088,3.2205052756671746,0.6347869267723911,6.0439105685654155,0.0,0.0,2.5522,68,0.4657534246575342
3098a146-f3f2-4994-b7d1-770425e1f8b8,270,3.278524904522051,0.0772645656532216,2.934867569409652,3.62218223963445,2.8182253920768954,0.057049578921164024,2.5644802749513422,3.0719705092024485,5.034278663079104,0.7846428380795132,8.524213078289161,0.0,0.0,2.5522,82,0.3037037037037037
3178b123-e965-4449-8944-c88b17d0d082,716,3.210318519826232,0.08565133270216108,2.82935852223356,3.5912785174189037,2.7520484478194387,0.061852367790924845,2.476941486358963,3.0271554092799144,2.7963865826210537,0.5150263966562518,5.087120989668731,0.0,0.0,1.5522,240,0.33519553072625696
32207039-fb11-4f7f-8113-13538664ea08,159,3.3991543339582164,0.07970063357044666,3.044661855963584,3.7536468119528488,2.8981764834976764,0.05183937136787131,2.6676053275276583,3.1287476394676945,4.069520983467571,0.7008608774872531,7.186809994355375,0.2587531202043155,0.0,2.5522,49,0.3081761006289308
3382e6de-ead1-467c-9d88-972e44e867bf,45,3.2322335211147335,0.06138531747142428,2.9592039060653326,3.5052631361641344,2.7664128471123997,0.03908801104600057,2.5925571915819985,2.940268502642801,2.7817067421027817,0.5483175740402468,5.220513647918992,0.0,0.0,1.5522,13,0.28888888888888886
342b5092-67e5-4a0e-a437-8b735f2a863c,656,3.0015173229147094,0.10501339795632525,2.534438731484566,3.468595914344853,2.635483746814912,0.08352584544719943,2.2639774914348583,3.0069900021949656,2.5374479716201286,0.6902322939723257,5.607463168750239,0.0,0.0,0.5522,247,0.37652439024390244
3434bd39-04ed-4492-97b1-7410192739e8,447,3.125806458139527,0.08009239919865951,2.769571484983729,3.482041431295325,2.7528164311882715,0.05875857468232182,2.4914700427162404,3.0141628196603025,2.134927412467976,0.6428503653098017,4.994197267292911,0.0,0.0,1.5522,233,0.5212527964205816
