sample_uuid,n_bcells,library_uuid_n_unique,library_uuid,Processing_Cohort_n_unique,Processing_Cohort,multi_library_sample,multi_cohort_sample,interpretation
c21e0e54-2ea8-4fc7-9438-5d2d8d63899c,174,8,0955850b-157b-4396-a3da-83b8bcbed172 | 0be87f87-d01a-495e-9605-d89d36240908 | 34585dab-86cd-40a1-9780-83204c304046 | 54530f14-aadf-4c2a-8f92-9c22a69cc022 | dac92812-557b-4abd-8fb0-4f823ae8ff59 | ddae4c77-2b07-4e3e-97f1-84a37cf04321 | e3629615-6d5c-4167-808f-996d53989dbf | ecd9109f-7197-46df-b3a8-1ac2d9990185,2,2.0 | 4.0,True,True,expected technical multiplicity; not a biological conflict
c3cd3b9e-6295-43ed-babc-46a5ab454773,404,4,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | b816335c-8d84-4ecc-aa3e-2dea51795320 | df159c28-05fb-4f35-83b8-8c14af793f2a,1,3.0,True,False,expected technical multiplicity; not a biological conflict
c49441c0-0e2b-4e5b-b9ba-2d0477d92b88,1024,4,1556abac-8f1a-404a-8a2f-402ac562143c | 3044f2b9-48b5-45ec-ac14-107f0d7372f0 | 665a3535-8f40-4ae3-9260-cbce7060781f | b795713b-ff23-4494-b6a3-1438b2baee3e,1,2.0,True,False,expected technical multiplicity; not a biological conflict
c4f152fb-04b4-4f5d-b4e6-4a3a93da7881,444,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
c5c840c6-6238-4b37-b165-22016be695d9,806,8,0c3a7808-800f-43b1-a57b-08c3b2bb9e5a | 222b358b-71e7-4b0f-9f9b-47b4c67aaa27 | 2dbf699a-f6cd-446d-8dc4-0595319cfa99 | 39564abe-76f3-4a33-9f10-f574069834bc | 585af22b-b80b-4a1d-8cc8-17d65b2639e1 | 78c34b8c-196b-4a31-b700-08882bfaf4ab | cdf51e52-a49a-474f-a6ba-da5a14137d09 | d8a37460-32f2-4b61-b1d2-1f7f0ba92779,1,2.0,True,False,expected technical multiplicity; not a biological conflict
c62b2de1-6778-400f-86f6-b5c5ed0516b2,345,4,2e65a160-ba6e-4001-b942-c2aa46cd2c5b | 7a2abe44-abb7-4648-bb14-224625a6da0b | 7c76a618-92ba-41fd-b0a7-306a1c1a6bf2 | a5750809-7c9f-409f-baa1-9bfbb22d2fcc,1,3.0,True,False,expected technical multiplicity; not a biological conflict
c789d30c-0578-48dc-967f-dad52600ab54,65,4,8321fef1-a067-4a62-a461-37e1f1b4f868 | 8627b3d4-c529-45b3-bf1e-0313791be91d | cfb525cf-987b-42c8-afca-8dd18f45b32d | d49aa545-2b96-409c-85e8-2bf8706475fb,1,2.0,True,False,expected technical multiplicity; not a biological conflict
c896fdae-1a67-4c5e-b3f8-f4671744e35f,524,4,3639058a-5dc3-49ad-82ff-cec405483912 | 56b848af-d12b-4f9c-b605-947e296caa46 | 8950207b-4940-4ef9-ad01-0ad0dace6f27 | b993ef60-52c8-41e2-83a2-bb44f1fb916f,1,1.0,True,False,expected technical multiplicity; not a biological conflict
c8f4f3f5-e4ee-400f-b888-07d3508df6b5,423,4,39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8 | 64f6fec6-18a3-4563-b731-189faf6423f2 | 6fd714df-b88d-43a6-8f75-3d300278329d | c2641f62-eb23-4dad-9c22-b52e72b79df2,1,4.0,True,False,expected technical multiplicity; not a biological conflict
c926e690-4979-4c3f-b43e-2f66daa0c426,124,4,2e65a160-ba6e-4001-b942-c2aa46cd2c5b | 7a2abe44-abb7-4648-bb14-224625a6da0b | 7c76a618-92ba-41fd-b0a7-306a1c1a6bf2 | a5750809-7c9f-409f-baa1-9bfbb22d2fcc,1,3.0,True,False,expected technical multiplicity; not a biological conflict
cb7c157f-9b39-46a5-8de9-15e26c5fa068,171,4,2dbf699a-f6cd-446d-8dc4-0595319cfa99 | 39564abe-76f3-4a33-9f10-f574069834bc | 78c34b8c-196b-4a31-b700-08882bfaf4ab | cdf51e52-a49a-474f-a6ba-da5a14137d09,1,2.0,True,False,expected technical multiplicity; not a biological conflict
cb8f712a-5fad-4d3c-98ad-dc8307afd120,160,2,4e57f7cc-1df2-467f-8bfe-cb19af5d7350 | ddb0a996-79fe-4eac-8760-76ee74c7c333,1,3.0,True,False,expected technical multiplicity; not a biological conflict
ccccc606-2c86-4d7a-bb4a-8354017807a6,1171,8,048cb921-e15f-47a6-a9e3-ed512574e5d7 | 10cec51f-a79f-4907-8745-b45df64f6946 | 32436280-1ea6-4678-bb18-4632fe8c4933 | 90e60bb7-e776-4dff-a8ba-6390acefdbee | c64fa002-95f9-4429-b65c-6f55c7f907d4 | c7f79595-aa68-4139-9a87-094c761cc5ab | ca103ed6-7a7e-4450-9546-ac295532bced | d641571e-6406-4309-ae61-acc6f2e0a50d,2,2.0 | 4.0,True,True,expected technical multiplicity; not a biological conflict
cd2dc30f-074c-4881-b328-a35cefdc7c68,350,4,1e3165e4-e0c0-4bf7-b803-7d8271b99fd5 | 60373b7d-7c45-428f-9622-aa4f854c4860 | d4d2da4e-6580-479c-b5f6-77b109e72715 | fb1e97d1-dd9c-4314-aae2-9c3745df1411,1,4.0,True,False,expected technical multiplicity; not a biological conflict
cdee1325-af49-45b8-856c-ec273c155411,391,4,0be87f87-d01a-495e-9605-d89d36240908 | 54530f14-aadf-4c2a-8f92-9c22a69cc022 | dac92812-557b-4abd-8fb0-4f823ae8ff59 | e3629615-6d5c-4167-808f-996d53989dbf,1,2.0,True,False,expected technical multiplicity; not a biological conflict
cee05776-3518-495c-aac9-42e5b6eea2a8,438,4,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | b816335c-8d84-4ecc-aa3e-2dea51795320 | df159c28-05fb-4f35-83b8-8c14af793f2a,1,3.0,True,False,expected technical multiplicity; not a biological conflict
cf0f9104-fd3e-4cdd-ad08-69035510a32d,506,8,28401515-eca4-442a-85fc-f8c2793b1c26 | 9184b09f-ca66-4623-a733-1f64bc1b424f | a5cedd63-caae-415f-b7e4-c7f660fc89c8 | cd2306bc-106c-4506-b778-d184713c463a | d9278721-fad6-4eba-a1bb-4a26c0aea206 | d9bf3113-086e-4165-ba13-e78a3d7b4138 | e16d2c39-bfd1-4fb1-8ed6-ad6b16f3652e | f1568b25-4a87-414f-8329-1a860a3a8aeb,2,1.0 | 2.0,True,True,expected technical multiplicity; not a biological conflict
d0660ae1-7bd5-4f68-9131-434571c29e96,1353,10,048cb921-e15f-47a6-a9e3-ed512574e5d7 | 2236c52d-924b-415a-aae0-00fa08d12d1f | 4e57f7cc-1df2-467f-8bfe-cb19af5d7350 | 894c6ccb-cb7a-4ea1-b032-b1d93b25247d | 9850fb76-4155-4910-881f-b5d33ee0835c | c64fa002-95f9-4429-b65c-6f55c7f907d4 | c7f79595-aa68-4139-9a87-094c761cc5ab | d641571e-6406-4309-ae61-acc6f2e0a50d | ddb0a996-79fe-4eac-8760-76ee74c7c333 | f2380b81-e46f-430b-8fd2-e3897ddf7be9,2,2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
d0bbdc84-7f92-4114-9759-59d158034879,422,8,1495b93b-a19f-4364-95a3-6d8ac531eac6 | 15024b21-fb68-4bbe-92cf-0c9ab90f11a6 | 3332f018-936e-4c4c-9105-99d9503db5a3 | 683bd537-4ff4-4741-afe5-be328f499d4b | 68492085-4a2b-4551-9b12-75062c694069 | 70a004b7-4a17-4702-8910-4557aa0c4279 | bdc30514-427c-403e-a0ee-61e7d04e407e | cdab3145-edc9-4352-932c-1638e791bfc9,2,2.0 | 4.0,True,True,expected technical multiplicity; not a biological conflict
d1272c4d-f68a-4d3d-bae3-715e337bd80b,288,4,0955850b-157b-4396-a3da-83b8bcbed172 | 34585dab-86cd-40a1-9780-83204c304046 | ddae4c77-2b07-4e3e-97f1-84a37cf04321 | ecd9109f-7197-46df-b3a8-1ac2d9990185,1,4.0,True,False,expected technical multiplicity; not a biological conflict
d2ec9dd4-2fbf-4dea-a274-4fd13d7395b8,251,4,1495b93b-a19f-4364-95a3-6d8ac531eac6 | 3332f018-936e-4c4c-9105-99d9503db5a3 | 70a004b7-4a17-4702-8910-4557aa0c4279 | cdab3145-edc9-4352-932c-1638e791bfc9,1,4.0,True,False,expected technical multiplicity; not a biological conflict
d3aef314-d83b-4ce7-ac01-5ab74ea0fa4f,932,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
d4486df4-6cee-4ff7-924a-98546d076135,623,4,0be87f87-d01a-495e-9605-d89d36240908 | 54530f14-aadf-4c2a-8f92-9c22a69cc022 | dac92812-557b-4abd-8fb0-4f823ae8ff59 | e3629615-6d5c-4167-808f-996d53989dbf,1,2.0,True,False,expected technical multiplicity; not a biological conflict
d6532240-c625-4943-a0e7-cba6977ba428,161,4,0c7c125d-46d6-40ba-8088-31fb2b526a78 | 272dbb99-7929-46e2-8446-a19c21af05da | 6ab35eea-1bae-4ee8-8e5f-5f1505715ac3 | fc140c51-9b4f-427f-8e11-640bc7400007,1,2.0,True,False,expected technical multiplicity; not a biological conflict
d65c2394-3eed-48b8-8a26-5f214003f312,807,10,0103e306-959a-46b0-896d-d8b9dee40157 | 2236c52d-924b-415a-aae0-00fa08d12d1f | 4e57f7cc-1df2-467f-8bfe-cb19af5d7350 | 894c6ccb-cb7a-4ea1-b032-b1d93b25247d | 9586e7f4-5c57-452e-bb13-90ceef874118 | 9850fb76-4155-4910-881f-b5d33ee0835c | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | ddb0a996-79fe-4eac-8760-76ee74c7c333 | e7240495-f3e8-42a3-ac5c-4a9a7eebc341 | f2380b81-e46f-430b-8fd2-e3897ddf7be9,3,1.0 | 2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
d8d48d6c-7e19-4820-86e8-9174e400abbc,46,4,8321fef1-a067-4a62-a461-37e1f1b4f868 | 8627b3d4-c529-45b3-bf1e-0313791be91d | cfb525cf-987b-42c8-afca-8dd18f45b32d | d49aa545-2b96-409c-85e8-2bf8706475fb,1,2.0,True,False,expected technical multiplicity; not a biological conflict
d9a71914-5a04-4393-9d41-c5f82cf2bd40,177,4,8321fef1-a067-4a62-a461-37e1f1b4f868 | 8627b3d4-c529-45b3-bf1e-0313791be91d | cfb525cf-987b-42c8-afca-8dd18f45b32d | d49aa545-2b96-409c-85e8-2bf8706475fb,1,2.0,True,False,expected technical multiplicity; not a biological conflict
d9afaa54-38e3-48a7-b173-e59346f87a06,229,4,0955850b-157b-4396-a3da-83b8bcbed172 | 34585dab-86cd-40a1-9780-83204c304046 | ddae4c77-2b07-4e3e-97f1-84a37cf04321 | ecd9109f-7197-46df-b3a8-1ac2d9990185,1,4.0,True,False,expected technical multiplicity; not a biological conflict
d9c476a6-93ff-4e35-bbe2-7a0ae0e32e87,276,4,8321fef1-a067-4a62-a461-37e1f1b4f868 | 8627b3d4-c529-45b3-bf1e-0313791be91d | cfb525cf-987b-42c8-afca-8dd18f45b32d | d49aa545-2b96-409c-85e8-2bf8706475fb,1,2.0,True,False,expected technical multiplicity; not a biological conflict
d9e6e520-cf0c-45d6-ac51-fb3b7c5f0e99,22,4,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | b816335c-8d84-4ecc-aa3e-2dea51795320 | df159c28-05fb-4f35-83b8-8c14af793f2a,1,3.0,True,False,expected technical multiplicity; not a biological conflict
da8367c2-e07a-46e1-b4ff-d41fca972cbc,296,4,0c3a7808-800f-43b1-a57b-08c3b2bb9e5a | 222b358b-71e7-4b0f-9f9b-47b4c67aaa27 | 585af22b-b80b-4a1d-8cc8-17d65b2639e1 | d8a37460-32f2-4b61-b1d2-1f7f0ba92779,1,2.0,True,False,expected technical multiplicity; not a biological conflict
dfb86424-acd3-41a0-8656-97d24996fef4,107,4,15024b21-fb68-4bbe-92cf-0c9ab90f11a6 | 683bd537-4ff4-4741-afe5-be328f499d4b | 68492085-4a2b-4551-9b12-75062c694069 | bdc30514-427c-403e-a0ee-61e7d04e407e,1,2.0,True,False,expected technical multiplicity; not a biological conflict
e0286325-9289-4765-af44-1bded6b1d3df,1054,12,0103e306-959a-46b0-896d-d8b9dee40157 | 0c7c125d-46d6-40ba-8088-31fb2b526a78 | 272dbb99-7929-46e2-8446-a19c21af05da | 2dbf699a-f6cd-446d-8dc4-0595319cfa99 | 39564abe-76f3-4a33-9f10-f574069834bc | 6ab35eea-1bae-4ee8-8e5f-5f1505715ac3 | 78c34b8c-196b-4a31-b700-08882bfaf4ab | 9586e7f4-5c57-452e-bb13-90ceef874118 | cdf51e52-a49a-474f-a6ba-da5a14137d09 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341 | fc140c51-9b4f-427f-8e11-640bc7400007,2,1.0 | 2.0,True,True,expected technical multiplicity; not a biological conflict
e0d91e74-9836-43b7-b866-383398b2df70,834,4,3639058a-5dc3-49ad-82ff-cec405483912 | 56b848af-d12b-4f9c-b605-947e296caa46 | 8950207b-4940-4ef9-ad01-0ad0dace6f27 | b993ef60-52c8-41e2-83a2-bb44f1fb916f,1,1.0,True,False,expected technical multiplicity; not a biological conflict
e0dba578-aa9e-44ef-b920-ef67ef41f01c,441,4,2dbf699a-f6cd-446d-8dc4-0595319cfa99 | 39564abe-76f3-4a33-9f10-f574069834bc | 78c34b8c-196b-4a31-b700-08882bfaf4ab | cdf51e52-a49a-474f-a6ba-da5a14137d09,1,2.0,True,False,expected technical multiplicity; not a biological conflict
e140192f-3e5b-43bc-9ae0-36a28564a0b5,474,4,0c3a7808-800f-43b1-a57b-08c3b2bb9e5a | 222b358b-71e7-4b0f-9f9b-47b4c67aaa27 | 585af22b-b80b-4a1d-8cc8-17d65b2639e1 | d8a37460-32f2-4b61-b1d2-1f7f0ba92779,1,2.0,True,False,expected technical multiplicity; not a biological conflict
e2078f37-b612-476a-aa96-5f836cd94254,160,4,048cb921-e15f-47a6-a9e3-ed512574e5d7 | c64fa002-95f9-4429-b65c-6f55c7f907d4 | c7f79595-aa68-4139-9a87-094c761cc5ab | d641571e-6406-4309-ae61-acc6f2e0a50d,1,2.0,True,False,expected technical multiplicity; not a biological conflict
e237fb4b-e3eb-4365-b625-8e31534d7508,355,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
e3ec6618-f5b9-42e2-846d-413e04f04308,277,4,39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8 | 64f6fec6-18a3-4563-b731-189faf6423f2 | 6fd714df-b88d-43a6-8f75-3d300278329d | c2641f62-eb23-4dad-9c22-b52e72b79df2,1,4.0,True,False,expected technical multiplicity; not a biological conflict
e45ecf7e-1906-4d51-b79d-fec6aef8a844,697,4,1556abac-8f1a-404a-8a2f-402ac562143c | 3044f2b9-48b5-45ec-ac14-107f0d7372f0 | 665a3535-8f40-4ae3-9260-cbce7060781f | b795713b-ff23-4494-b6a3-1438b2baee3e,1,2.0,True,False,expected technical multiplicity; not a biological conflict
e570dc6e-cb7c-4143-af57-699407e46480,1055,4,1e3165e4-e0c0-4bf7-b803-7d8271b99fd5 | 60373b7d-7c45-428f-9622-aa4f854c4860 | d4d2da4e-6580-479c-b5f6-77b109e72715 | fb1e97d1-dd9c-4314-aae2-9c3745df1411,1,4.0,True,False,expected technical multiplicity; not a biological conflict
e6200840-e5b5-4bef-b341-f0f3e7425f5f,390,4,0955850b-157b-4396-a3da-83b8bcbed172 | 34585dab-86cd-40a1-9780-83204c304046 | ddae4c77-2b07-4e3e-97f1-84a37cf04321 | ecd9109f-7197-46df-b3a8-1ac2d9990185,1,4.0,True,False,expected technical multiplicity; not a biological conflict
e7fbd289-5415-44bc-9ebc-a4266773c298,4,3,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | b816335c-8d84-4ecc-aa3e-2dea51795320 | df159c28-05fb-4f35-83b8-8c14af793f2a,1,3.0,True,False,expected technical multiplicity; not a biological conflict
e8295a2a-ebac-417e-858e-52cd294dd906,427,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
e869b441-83d5-44d3-abc7-1a970170e1e4,882,8,15024b21-fb68-4bbe-92cf-0c9ab90f11a6 | 39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8 | 64f6fec6-18a3-4563-b731-189faf6423f2 | 683bd537-4ff4-4741-afe5-be328f499d4b | 68492085-4a2b-4551-9b12-75062c694069 | 6fd714df-b88d-43a6-8f75-3d300278329d | bdc30514-427c-403e-a0ee-61e7d04e407e | c2641f62-eb23-4dad-9c22-b52e72b79df2,2,2.0 | 4.0,True,True,expected technical multiplicity; not a biological conflict
e93a00ac-77ef-4890-81e0-43382903cb0c,163,4,39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8 | 64f6fec6-18a3-4563-b731-189faf6423f2 | 6fd714df-b88d-43a6-8f75-3d300278329d | c2641f62-eb23-4dad-9c22-b52e72b79df2,1,4.0,True,False,expected technical multiplicity; not a biological conflict
e9cf8f89-d60a-4584-951b-ae7df22cf6d7,202,6,2236c52d-924b-415a-aae0-00fa08d12d1f | 3c722d55-1664-4996-8228-63504e862676 | 894c6ccb-cb7a-4ea1-b032-b1d93b25247d | 9850fb76-4155-4910-881f-b5d33ee0835c | e9ebbe1e-ce77-4c97-a04e-4a64befe98c8 | f2380b81-e46f-430b-8fd2-e3897ddf7be9,2,2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
ea4cbf47-9a3f-443a-821c-c33a2b7eb1b0,189,4,1e3165e4-e0c0-4bf7-b803-7d8271b99fd5 | 60373b7d-7c45-428f-9622-aa4f854c4860 | d4d2da4e-6580-479c-b5f6-77b109e72715 | fb1e97d1-dd9c-4314-aae2-9c3745df1411,1,4.0,True,False,expected technical multiplicity; not a biological conflict
ebb5f4d9-b91c-4a11-b6a9-45e471f03bc3,649,4,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | b816335c-8d84-4ecc-aa3e-2dea51795320 | df159c28-05fb-4f35-83b8-8c14af793f2a,1,3.0,True,False,expected technical multiplicity; not a biological conflict
ef44a56d-cc63-4bf0-a451-59e809f9c5b4,507,2,3c722d55-1664-4996-8228-63504e862676 | e9ebbe1e-ce77-4c97-a04e-4a64befe98c8,1,3.0,True,False,expected technical multiplicity; not a biological conflict
f08a943e-b63d-4b9f-b56b-010859a94367,382,4,0955850b-157b-4396-a3da-83b8bcbed172 | 34585dab-86cd-40a1-9780-83204c304046 | ddae4c77-2b07-4e3e-97f1-84a37cf04321 | ecd9109f-7197-46df-b3a8-1ac2d9990185,1,4.0,True,False,expected technical multiplicity; not a biological conflict
f09bc3b1-4818-4240-bf10-415636180b4a,31,4,16552c24-ef48-4e1f-aff5-319a1f739299 | 43b9b939-e389-4784-b4e0-ee9d12aa7ca1 | 91761416-a756-48e5-8768-fd169c7c564c | d9942805-5a63-4958-b714-7088c0428c65,1,4.0,True,False,expected technical multiplicity; not a biological conflict
f0a33a73-192b-4398-b8bc-05eb0c59ae54,1274,16,152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 1556abac-8f1a-404a-8a2f-402ac562143c | 3044f2b9-48b5-45ec-ac14-107f0d7372f0 | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | 665a3535-8f40-4ae3-9260-cbce7060781f | 8321fef1-a067-4a62-a461-37e1f1b4f868 | 8627b3d4-c529-45b3-bf1e-0313791be91d | a5cedd63-caae-415f-b7e4-c7f660fc89c8 | b795713b-ff23-4494-b6a3-1438b2baee3e | b816335c-8d84-4ecc-aa3e-2dea51795320 | cd2306bc-106c-4506-b778-d184713c463a | cfb525cf-987b-42c8-afca-8dd18f45b32d | d49aa545-2b96-409c-85e8-2bf8706475fb | d9278721-fad6-4eba-a1bb-4a26c0aea206 | df159c28-05fb-4f35-83b8-8c14af793f2a | f1568b25-4a87-414f-8329-1a860a3a8aeb,3,1.0 | 2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
f0f0c7c0-c2dd-4f71-a15d-cc29ad1144b6,646,4,3639058a-5dc3-49ad-82ff-cec405483912 | 56b848af-d12b-4f9c-b605-947e296caa46 | 8950207b-4940-4ef9-ad01-0ad0dace6f27 | b993ef60-52c8-41e2-83a2-bb44f1fb916f,1,1.0,True,False,expected technical multiplicity; not a biological conflict
f10971cb-edb4-461e-acaa-820d7ab15ef8,548,4,2e65a160-ba6e-4001-b942-c2aa46cd2c5b | 7a2abe44-abb7-4648-bb14-224625a6da0b | 7c76a618-92ba-41fd-b0a7-306a1c1a6bf2 | a5750809-7c9f-409f-baa1-9bfbb22d2fcc,1,3.0,True,False,expected technical multiplicity; not a biological conflict
f1d09f86-4d6a-435f-9b93-5ef0df73bce2,779,4,1556abac-8f1a-404a-8a2f-402ac562143c | 3044f2b9-48b5-45ec-ac14-107f0d7372f0 | 665a3535-8f40-4ae3-9260-cbce7060781f | b795713b-ff23-4494-b6a3-1438b2baee3e,1,2.0,True,False,expected technical multiplicity; not a biological conflict
f3091b7a-a59b-4bee-a4c4-c930424b63f3,1516,12,0be87f87-d01a-495e-9605-d89d36240908 | 1556abac-8f1a-404a-8a2f-402ac562143c | 3044f2b9-48b5-45ec-ac14-107f0d7372f0 | 54530f14-aadf-4c2a-8f92-9c22a69cc022 | 665a3535-8f40-4ae3-9260-cbce7060781f | a5cedd63-caae-415f-b7e4-c7f660fc89c8 | b795713b-ff23-4494-b6a3-1438b2baee3e | cd2306bc-106c-4506-b778-d184713c463a | d9278721-fad6-4eba-a1bb-4a26c0aea206 | dac92812-557b-4abd-8fb0-4f823ae8ff59 | e3629615-6d5c-4167-808f-996d53989dbf | f1568b25-4a87-414f-8329-1a860a3a8aeb,2,1.0 | 2.0,True,True,expected technical multiplicity; not a biological conflict
f4222fc5-9db3-4d75-99fe-78f565b88648,542,4,2dbf699a-f6cd-446d-8dc4-0595319cfa99 | 39564abe-76f3-4a33-9f10-f574069834bc | 78c34b8c-196b-4a31-b700-08882bfaf4ab | cdf51e52-a49a-474f-a6ba-da5a14137d09,1,2.0,True,False,expected technical multiplicity; not a biological conflict
f46fc513-1a40-4930-a9ee-c9c1da5de582,659,4,3639058a-5dc3-49ad-82ff-cec405483912 | 56b848af-d12b-4f9c-b605-947e296caa46 | 8950207b-4940-4ef9-ad01-0ad0dace6f27 | b993ef60-52c8-41e2-83a2-bb44f1fb916f,1,1.0,True,False,expected technical multiplicity; not a biological conflict
f54a5b5a-c5be-4220-b515-3e22c596b9fd,412,4,16552c24-ef48-4e1f-aff5-319a1f739299 | 43b9b939-e389-4784-b4e0-ee9d12aa7ca1 | 91761416-a756-48e5-8768-fd169c7c564c | d9942805-5a63-4958-b714-7088c0428c65,1,4.0,True,False,expected technical multiplicity; not a biological conflict
f5587137-c9aa-43ba-9cc1-60d0c26479be,42,4,2e65a160-ba6e-4001-b942-c2aa46cd2c5b | 7a2abe44-abb7-4648-bb14-224625a6da0b | 7c76a618-92ba-41fd-b0a7-306a1c1a6bf2 | a5750809-7c9f-409f-baa1-9bfbb22d2fcc,1,3.0,True,False,expected technical multiplicity; not a biological conflict
f6f39d84-6fb4-4519-9efa-f9ca4651e3c9,1004,10,048cb921-e15f-47a6-a9e3-ed512574e5d7 | 2236c52d-924b-415a-aae0-00fa08d12d1f | 3c722d55-1664-4996-8228-63504e862676 | 894c6ccb-cb7a-4ea1-b032-b1d93b25247d | 9850fb76-4155-4910-881f-b5d33ee0835c | c64fa002-95f9-4429-b65c-6f55c7f907d4 | c7f79595-aa68-4139-9a87-094c761cc5ab | d641571e-6406-4309-ae61-acc6f2e0a50d | e9ebbe1e-ce77-4c97-a04e-4a64befe98c8 | f2380b81-e46f-430b-8fd2-e3897ddf7be9,2,2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
f9330687-3035-4f1a-ab22-1f86de08b66a,95,4,39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8 | 64f6fec6-18a3-4563-b731-189faf6423f2 | 6fd714df-b88d-43a6-8f75-3d300278329d | c2641f62-eb23-4dad-9c22-b52e72b79df2,1,4.0,True,False,expected technical multiplicity; not a biological conflict
f96e68d4-b9e9-4cd5-889d-9fb46f9cc389,127,4,28401515-eca4-442a-85fc-f8c2793b1c26 | 9184b09f-ca66-4623-a733-1f64bc1b424f | d9bf3113-086e-4165-ba13-e78a3d7b4138 | e16d2c39-bfd1-4fb1-8ed6-ad6b16f3652e,1,2.0,True,False,expected technical multiplicity; not a biological conflict
fa40c3dd-a3a5-4ffd-9470-ab39682965df,409,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
fc11ebf7-2767-4d92-96f9-a57af8f1be30,2667,8,0c7c125d-46d6-40ba-8088-31fb2b526a78 | 10cec51f-a79f-4907-8745-b45df64f6946 | 272dbb99-7929-46e2-8446-a19c21af05da | 32436280-1ea6-4678-bb18-4632fe8c4933 | 6ab35eea-1bae-4ee8-8e5f-5f1505715ac3 | 90e60bb7-e776-4dff-a8ba-6390acefdbee | ca103ed6-7a7e-4450-9546-ac295532bced | fc140c51-9b4f-427f-8e11-640bc7400007,2,2.0 | 4.0,True,True,expected technical multiplicity; not a biological conflict
fcadfde9-31cc-4f2d-bf5b-b7deec30439a,323,4,0103e306-959a-46b0-896d-d8b9dee40157 | 9586e7f4-5c57-452e-bb13-90ceef874118 | d461010c-38fd-414f-91bd-e1b3e7e2f8fb | e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1,1.0,True,False,expected technical multiplicity; not a biological conflict
fd256bdb-e6dd-47ef-a4e4-ac0a7d2dcd1e,1098,16,0c7c125d-46d6-40ba-8088-31fb2b526a78 | 15024b21-fb68-4bbe-92cf-0c9ab90f11a6 | 152e2bfd-e9ea-4d70-a999-6f37fb3fb96c | 272dbb99-7929-46e2-8446-a19c21af05da | 30bbf8d6-bd6a-4b4f-8d3e-a54bf78f79d5 | 683bd537-4ff4-4741-afe5-be328f499d4b | 68492085-4a2b-4551-9b12-75062c694069 | 6ab35eea-1bae-4ee8-8e5f-5f1505715ac3 | a5cedd63-caae-415f-b7e4-c7f660fc89c8 | b816335c-8d84-4ecc-aa3e-2dea51795320 | bdc30514-427c-403e-a0ee-61e7d04e407e | cd2306bc-106c-4506-b778-d184713c463a | d9278721-fad6-4eba-a1bb-4a26c0aea206 | df159c28-05fb-4f35-83b8-8c14af793f2a | f1568b25-4a87-414f-8329-1a860a3a8aeb | fc140c51-9b4f-427f-8e11-640bc7400007,3,1.0 | 2.0 | 3.0,True,True,expected technical multiplicity; not a biological conflict
