panel,analysis_name,program_id,program_label,analysis_family,publication_role,positive_available,positive_total,negative_available,negative_total,availability_pass,effect,se_hc3,ci_low,ci_high,statistic,df,p_value,q_value_primary4,order,label,color,dataset,ensembl_id,gse174188_symbol,gse174188_logFC,gse135779_symbol,gse135779_logFC,gene_symbol,is_frozen_ifn_gene,full_effect,loo_min_effect,loo_max_effect,loo_max_absolute_delta,loo_sign_concordance,loo_any_sign_flip,most_influential_sample_id,omitted_source_label,minimum_cells_after_omission
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000138382,METTL5,0.0569279672777933,METTL5,-0.313975348777418,METTL5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115806,GORASP2,0.0920607840457454,GORASP2,-0.102521654897473,GORASP2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198586,TLK1,-0.283614261523624,TLK1,-0.0910219909718505,TLK1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000123600,METTL8,-0.487694605167827,METTL8,-0.168747254134834,METTL8,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000077380,DYNC1I2,0.158511975743596,DYNC1I2,-0.149500246262469,DYNC1I2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000128708,HAT1,0.160361106156031,HAT1,-0.141641910116399,HAT1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000172845,SP3,-0.122500690016509,SP3,-0.144825507028289,SP3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000138430,OLA1,-0.0346847712518608,OLA1,-0.150451387971041,OLA1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000138433,CIR1,-0.0922984773178363,CIR1,-0.026735687706596,CIR1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115935,WIPF1,0.0541925683493695,WIPF1,0.0959954214240185,WIPF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000154518,ATP5MC3,0.0324074972455466,ATP5G3,-0.0838222166542123,ATP5MC3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000128654,MTX2,0.0126474602024627,MTX2,0.331259192454398,MTX2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163364,LINC01116,0.165674862016996,LINC01116,0.9936031919899,LINC01116,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170144,HNRNPA3,0.0566181939946764,HNRNPA3,0.0863114604999354,HNRNPA3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116044,NFE2L2,-0.262891216544754,NFE2L2,0.000126251844423924,NFE2L2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000180228,PRKRA,-0.0318724062221264,PRKRA,-0.164187428462854,PRKRA,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116095,PLEKHA3,0.0400895276389644,PLEKHA3,0.0709950306850619,PLEKHA3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000155657,TTN,0.292982673110251,TTN,-0.200127204707395,TTN,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000187231,SESTD1,0.12171591347197,SESTD1,0.0288317615553342,SESTD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163510,CWC22,0.201705869999993,CWC22,-0.0740431939518543,CWC22,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170035,UBE2E3,-0.194004043167348,UBE2E3,-0.101384246270901,UBE2E3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115232,ITGA4,0.189629555644516,ITGA4,0.0388869616040121,ITGA4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000077232,DNAJC10,0.160038981982023,DNAJC10,-0.0480653489668455,DNAJC10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000065548,ZC3H15,0.00767456956895231,ZC3H15,0.119970577069641,ZC3H15,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000138381,ASNSD1,-0.205910603921155,ASNSD1,-0.165991566691778,ASNSD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000151687,ANKAR,0.155665714436746,ANKAR,-0.206556922966937,ANKAR,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000128699,ORMDL1,0.106790207979042,ORMDL1,-0.0139492758677653,ORMDL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198130,HIBCH,0.206835494854103,HIBCH,-0.0878289942157785,HIBCH,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115419,GLS,0.149167675875833,GLS,-0.0525170266151649,GLS,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115415,STAT1,0.902921634059693,STAT1,1.62807170785194,STAT1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000196950,SLC39A10,-0.0820446749174568,SLC39A10,-0.360246209164189,SLC39A10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000081320,STK17B,-0.117716913488281,STK17B,0.114076869683475,STK17B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000272211,ENSG00000272211,0.148664198324935,RP11-347P5.1,0.136315456573658,ENSG00000272211,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000065413,ANKRD44,-0.137971265859822,ANKRD44,0.000402022464804472,ANKRD44,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115524,SF3B1,-0.0990495204946015,SF3B1,0.100358859483846,SF3B1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115520,COQ10B,-0.241768394059634,COQ10B,0.115646174781871,COQ10B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144381,HSPD1,0.141630519321163,HSPD1,-0.0148662862821601,HSPD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115541,HSPE1,0.0561551414532037,HSPE1,0.0997985718809777,HSPE1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115540,MOB4,-0.189201946857001,MOB4,-0.0912136089039483,MOB4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000082153,BZW1,-0.156955074526351,BZW1,0.0784891244153623,BZW1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000013441,CLK1,0.010954254254441,CLK1,0.302966951768918,CLK1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000240344,PPIL3,0.0979255398322135,PPIL3,-0.0333537813681767,PPIL3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000155744,HYCC2,0.00264805467584038,FAM126B,0.133342297640043,HYCC2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000119013,NDUFB3,0.153349542007587,NDUFB3,-0.270105375685727,NDUFB3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000003402,CFLAR,0.162059245327125,CFLAR,0.72512986685807,CFLAR,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000064012,CASP8,-0.172071452583603,CASP8,0.188344711296792,CASP8,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000082146,STRADB,0.25247196571516,STRADB,0.215588907789783,STRADB,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116030,SUMO1,-0.0208455200598812,SUMO1,-0.0398899236020521,SUMO1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000055044,NOP58,-0.0338764471016755,NOP58,0.211559149604501,NOP58,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163596,ICA1L,0.0660595197666109,ICA1L,0.0685329406162472,ICA1L,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144426,NBEAL1,-0.0135550245765328,NBEAL1,0.544879484530261,NBEAL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000119004,CYP20A1,0.0191177152940764,CYP20A1,-0.185515529306527,CYP20A1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000114933,INO80D,-0.16643122132939,INO80D,0.101078591113127,INO80D,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000114942,EEF1B2,-0.171357106692235,EEF1B2,-0.333034363299758,EEF1B2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000118260,CREB1,0.0800509715235105,CREB1,-0.0885469512896086,CREB1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144401,METTL21A,0.0364273468103409,METTL21A,-0.204932172627514,METTL21A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000224137,LINC01857,-0.73056979964876,AC079767.4,-0.309724071388221,LINC01857,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115020,PIKFYVE,0.186129217064426,PIKFYVE,0.444891199563054,PIKFYVE,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000138363,ATIC,0.0376219486435097,ATIC,0.0196334966735122,ATIC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000079246,XRCC5,0.0334193509011443,XRCC5,-0.150254676712355,XRCC5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000197756,RPL37A,-0.0816539421431866,RPL37A,-0.156845315368671,RPL37A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163466,ARPC2,-0.0254711697146172,ARPC2,-0.0668851559912707,ARPC2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127837,AAMP,-0.0804389826524995,AAMP,-0.220139355823784,AAMP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127838,PNKD,0.140773278638352,PNKD,-0.0526770889860976,PNKD,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144579,CTDSP1,0.0934102661553151,CTDSP1,-0.255244818960496,CTDSP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144580,CNOT9,-0.15170516010567,RQCD1,0.2345473523235,CNOT9,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115649,CNPPD1,-0.296737184844683,CNPPD1,0.0461860848939486,CNPPD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144567,RETREG2,-0.0546377103330928,FAM134A,0.00660160374335756,RETREG2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000158552,ZFAND2B,0.0139390918264289,ZFAND2B,-0.0701031656870093,ZFAND2B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163516,ANKZF1,-0.0127112356410731,ANKZF1,0.0256514540141395,ANKZF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115661,STK16,0.217904803700704,STK16,0.179890638762137,STK16,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127824,TUBA4A,-0.0528414610910493,TUBA4A,0.301890375719595,TUBA4A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000123992,DNPEP,0.00475158046153967,DNPEP,0.106559362214471,DNPEP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000135900,MRPL44,0.15443089918478,MRPL44,1.00436165286706,MRPL44,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000036257,CUL3,-0.0213251298752104,CUL3,0.0805027193369611,CUL3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000135905,DOCK10,-0.0333934458531064,DOCK10,0.333929027992581,DOCK10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168958,MFF,0.0666610321005732,MFF,-0.191051952749104,MFF,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000153827,TRIP12,-0.00445628805778461,TRIP12,0.205188924431867,TRIP12,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000135899,SP110,0.320406690635317,SP110,0.231755845766228,SP110,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000079263,SP140,0.101061199639228,SP140,-0.0500351234094635,SP140,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000185404,SP140L,0.156899893458116,SP140L,0.095136210688051,SP140L,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000067066,SP100,0.146433882213398,SP100,0.0799219090720201,SP100,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000135916,ITM2C,-0.00568277016779562,ITM2C,0.217724263455264,ITM2C,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000173692,PSMD1,0.191472707656679,PSMD1,0.00919054339774276,PSMD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115053,NCL,0.0834988999340682,NCL,-0.116857013148355,NCL,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000187514,PTMA,-0.104230504653914,PTMA,0.0663759475926549,PTMA,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000156973,PDE6D,0.116040541373752,PDE6D,0.00342561099035101,PDE6D,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144524,COPS7B,0.250384068990777,COPS7B,-0.126546126462709,COPS7B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000135930,EIF4E2,0.0607602607237385,EIF4E2,0.0754888086960867,EIF4E2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168918,INPP5D,-0.14088508657603,INPP5D,0.0944731583512552,INPP5D,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000077044,DGKD,0.208153017944756,DGKD,-0.0455078002167446,DGKD,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000188042,ARL4C,-0.102742760010059,ARL4C,-0.230891824448098,ARL4C,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198612,COPS8,0.158354555560784,COPS8,-0.0267978014002886,COPS8,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000124831,LRRFIP1,0.0500421413073286,LRRFIP1,0.0274987025287534,LRRFIP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000184182,UBE2F,0.134201911262693,UBE2F,0.0423061508724181,UBE2F,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000132323,ILKAP,0.0973304195630986,ILKAP,0.0663827667685902,ILKAP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000130414,NDUFA10,-0.130644527429601,NDUFA10,-0.122880247906617,NDUFA10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000172428,COPS9,-0.0234614928863657,MYEOV2,-0.177287547318057,COPS9,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142327,RNPEPL1,-0.0298718674854827,RNPEPL1,0.083917100247344,RNPEPL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000122085,MTERF4,-0.211978908478079,MTERFD2,-0.26698596988513,MTERF4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000115685,PPP1R7,0.151676347472614,PPP1R7,0.0273317633989817,PPP1R7,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168385,SEPTIN2,-0.0545295500872868,SEPT2,-0.0483955100445881,SEPTIN2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168397,ATG4B,0.219122262826625,ATG4B,-0.204827863248883,ATG4B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168393,DTYMK,-0.0575245434097047,DTYMK,-0.064398766761749,DTYMK,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000113851,CRBN,0.00610689737191862,CRBN,-0.188492188595964,CRBN,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000150995,ITPR1,0.241080310127806,ITPR1,-0.185843940931066,ITPR1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000134109,EDEM1,-0.135653438382596,EDEM1,0.0604681002800942,EDEM1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000206573,THUMPD3-AS1,-0.00575214496195711,SETD5-AS1,-0.153439013845779,THUMPD3-AS1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168137,SETD5,0.0293115158999412,SETD5,-0.11661510954164,SETD5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163719,MTMR14,-0.0845528033732719,MTMR14,-0.122288380620243,MTMR14,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000171148,TADA3,0.0390555280196496,TADA3,-0.260576164255668,TADA3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000241553,ARPC4,0.0999915192116802,ARPC4,-0.102261197290571,ARPC4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000156990,RPUSD3,0.275470071341199,RPUSD3,0.00586343950951512,RPUSD3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000171135,JAGN1,0.0943272150590272,JAGN1,0.0480872853707382,JAGN1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000125037,EMC3,-0.0636936895473184,EMC3,0.044015471144166,EMC3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000254999,BRK1,0.144947422732586,BRK1,-0.202849826564166,BRK1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000134086,VHL,-0.196132699436705,VHL,-0.201362918058828,VHL,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000132155,RAF1,0.106063828437905,RAF1,0.0191898242186098,RAF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144713,RPL32,-0.11464294995742,RPL32,-0.110972164776069,RPL32,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144711,IQSEC1,0.06974665340856,IQSEC1,0.150326602452178,IQSEC1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000132182,NUP210,-0.00154843709139199,NUP210,-0.0709556409014954,NUP210,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000154767,XPC,0.0354498341237992,XPC,0.0505366820729887,XPC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170860,LSM3,0.0551555103300241,LSM3,0.0239985175627768,LSM3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000154781,CCDC174,-0.0242537388857535,CCDC174,-0.0560044569440096,CCDC174,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000225733,FGD5-AS1,0.0218309724270177,FGD5-AS1,-0.129542319076121,FGD5-AS1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131368,MRPS25,0.16232043159126,MRPS25,-0.06721006121446,MRPS25,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131370,SH3BP5,0.20847393191617,SH3BP5,0.139316154083929,SH3BP5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000154813,DPH3,-0.155321943967666,DPH3,-0.0224518515122452,DPH3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131378,RFTN1,0.263702362008892,RFTN1,-0.112393638806162,RFTN1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131374,TBC1D5,0.084031452148989,TBC1D5,0.143769608408847,TBC1D5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000182568,SATB1,0.0136542727898393,SATB1,-0.0948323797307332,SATB1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144566,RAB5A,-0.130734462232838,RAB5A,0.0874644276894137,RAB5A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000182247,UBE2E2,0.1111482438298,UBE2E2,-0.0835979905731667,UBE2E2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170142,UBE2E1,0.200449266982201,UBE2E1,0.105436206397255,UBE2E1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000174748,RPL15,-0.0802132773357969,RPL15,-0.175117394990301,RPL15,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000077097,TOP2B,0.142731264794033,TOP2B,-0.113389985916295,TOP2B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000151092,NGLY1,-0.0169809554970727,NGLY1,0.175769021595673,NGLY1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000033867,SLC4A7,0.012257545765552,SLC4A7,-0.0621338417210717,SLC4A7,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000187118,CMC1,0.0654068026098452,CMC1,-0.0797938508131073,CMC1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163513,TGFBR2,0.0681314124330349,TGFBR2,-0.277183239853044,TGFBR2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163527,STT3B,0.185559034756423,STT3B,0.00556202770894352,STT3B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144645,OSBPL10,-0.0775278713242376,OSBPL10,-0.142565923594071,OSBPL10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000232490,OSBPL10-AS1,-0.0240388824962716,OSBPL10-AS1,-0.443808910603543,OSBPL10-AS1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000153551,CMTM7,-0.0100230091949656,CMTM7,-0.208200885879408,CMTM7,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000091317,CMTM6,-0.0723155995744305,CMTM6,0.171971391605512,CMTM6,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144635,DYNC1LI1,0.090389809614582,DYNC1LI1,-0.121875000392213,DYNC1LI1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170275,CRTAP,-0.206946344902944,CRTAP,0.341881613002444,CRTAP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000170248,PDCD6IP,-0.00854958001096941,PDCD6IP,0.0202026052447688,PDCD6IP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000178567,EPM2AIP1,-0.169588559515945,EPM2AIP1,0.0795308725799975,EPM2AIP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144674,GOLGA4,-0.142531430490821,GOLGA4,-0.0178106099592073,GOLGA4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000060971,ACAA1,0.12409275457365,ACAA1,0.218137432719912,ACAA1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000157036,EXOG,0.0386988616939549,EXOG,-0.135211125124536,EXOG,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144655,CSRNP1,-0.32812038571688,CSRNP1,0.153750570513185,CSRNP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000144659,SLC25A38,0.204845092361143,SLC25A38,-0.110172812893276,SLC25A38,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168028,RPSA,-0.122513412481863,RPSA,-0.232554349049277,RPSA,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000114784,EIF1B,-0.184409490970156,EIF1B,0.166780157768397,EIF1B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000188846,RPL14,-0.099389664832971,RPL14,-0.05959715225174,RPL14,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168036,CTNNB1,-0.208221388409056,CTNNB1,0.050432378432725,CTNNB1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000008324,SS18L2,-0.163856106793451,SS18L2,-0.0246635145187839,SS18L2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000114857,NKTR,-0.0303417380918074,NKTR,-0.0141311748977586,NKTR,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000181061,HIGD1A,-0.0642198527669624,HIGD1A,-0.0713202926513499,HIGD1A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163788,SNRK,-0.0975399924454939,SNRK,-0.213158400026478,SNRK,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163807,KIAA1143,-0.250806297006636,KIAA1143,-0.113370829088194,KIAA1143,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000169964,TMEM42,-0.000948326096173471,TMEM42,0.169756923648658,TMEM42,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000075914,EXOSC7,-0.0075571107275577,EXOSC7,0.140567516773679,EXOSC7,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000160799,CCDC12,-0.0884432949197924,CCDC12,-0.133701388988378,CCDC12,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000181555,SETD2,-0.061977204246617,SETD2,0.0299299777179536,SETD2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000114648,KLHL18,-0.164678479594473,KLHL18,0.273172054673305,KLHL18,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163832,ELP6,0.258269737532064,ELP6,-0.199016702585701,ELP6,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000173473,SMARCC1,-0.102090111341453,SMARCC1,-0.222850736266798,SMARCC1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000132153,DHX30,-0.198944785428503,DHX30,0.0862674212656963,DHX30,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000047849,MAP4,0.0928755369253232,MAP4,0.293368821630199,MAP4,False,,,,,,,,,
